week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
233,9297354,1060,1392,0,2362273,3914,11662172,1091,9297459.4,1032.88,1415.12,0,2362259.64,3931.16,11662167.04,1097.76,9295525,531.6,1029,0,2361632.2,3032.6,11662024.4,839.5999999999999,9298852.8,1682.9999999999986,1901.9999999999995,0,2362983.2,5145.4,11662295,1416.6,2015-04-02
234,9303329,849,1342,0,2360062,3700,11665510,998,9303032.64,993,1374.16,0,2360118.2,3817.72,11665518,1080.2,9299435.6,458.40000000000003,704.8,0,2357809.4,1833.6,11665376,550.4,9306511.8,1872.3999999999999,2299.6,0,2362445.8,6182.2,11665686.2,1946.1999999999998,2015-04-09
235,9309361,902,1165,0,2357446,3361,11668878,883,9308702.04,967.2,1313.44,0,2357897.88,3675.28,11668880.56,1000.44,9301383.4,356,532.2,0,2353642.4,1609.8000000000002,11668624.600000001,430.4,9314284,1840.999999999999,2502.7999999999993,0,2363043.2,7408.399999999999,11669106.2,1968.3999999999992,2015-04-16
236,9315254,849,1065,0,2354897,3105,11672219,856,9314772.28,881.72,1211.28,0,2355372,3363.96,11672237.28,902.52,9305153.6,314.6,525.2,0,2349252.8,1344.4,11672003.8,400.20000000000005,9321893.2,1616.1999999999994,2249.5999999999995,0,2363231.4000000004,6122.399999999999,11672492.2,1685.1999999999998,2015-04-23
237,9321400,842,1161,0,2352404,3131,11675580,886,9320876.28,909.68,1160.28,0,2352614.32,3178.44,11675560.56,860.08,9309244.399999999,333.8,500.2,0,2345088.8,1485.8000000000002,11675279.2,355.2,9329155.2,1649,2081.1999999999994,0,2362865.6,5824.199999999999,11675859.399999999,1582.199999999999,2015-04-30
238,9327463,658,1058,0,2349710,3037,11678887,869,9327199.96,782.52,1105.56,0,2349794.28,3107.92,11678882.32,884.56,9313178.6,272.6,390,0,2341081.8,1115.8,11678612.2,333.6,9336791,1543.3999999999996,2434.199999999999,0,2362216.8,6362.999999999996,11679177.2,1810.599999999999,2015-05-07
239,9334013,607,946,0,2346805,2767,11682214,771,9333669.72,732.52,1013.36,0,2346797.8,2888.16,11682213.4,806.96,9315761.6,217.8,289.8,0,2336466.8,896.4000000000001,11681896.600000001,231.6,9344970.6,1887.199999999998,2444.9999999999973,0,2362309.8,6855.399999999993,11682547.399999999,1750.5999999999985,2015-05-14
240,9340947,567,843,0,2343333,2287,11685512,590,9340338.48,682.72,944.36,0,2343553.08,2637.84,11685518.64,739.32,9316953.2,133.2,200,0,2331608.6,632.2,11685156.4,172.4,9353348.4,1992.3999999999996,3011.7999999999993,0,2363427.6,7716.599999999998,11685815.6,2201.5999999999995,2015-05-21
241,9348949,537,691,0,2339165,1875,11688848,513,9347445.76,593.36,780.8,0,2340028.52,2256,11688848.44,615.76,9319598.399999999,126.19999999999999,189.60000000000002,0,2326313,516,11688469.8,146.6,9361951.2,1591.7999999999993,2390.2,0,2365026.4,6966.199999999997,11689214.4,1978.3999999999992,2015-05-28
242,9356499,450,642,0,2334615,1830,11692200,484,9354901.92,502.04,661.16,0,2336110.08,1925.16,11692175.2,525.12,9322705.6,85,114.4,0,2321018.2,363,11691779.8,98.4,9370633.6,1593.9999999999986,1850.599999999998,0,2365385.8,5504.799999999996,11692609,1500.5999999999985,2015-06-04
