model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,sig_sq,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,320,0.9535036765875566,164.45910494898644,3.0042202042655544,4.130719912762866,2.338099500156866,3.740024941910359,3.0494087435105683,3.633304567391854,0.9653023861675536,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.14931288972742535,1.4331703604564272e-4,0.9550401675352721,7.9767264852536e-6,1.1150262828849122e-5,0,0.04494070547541384,11658918,-1139.8635592980872,1.5328243606159044,1917.636786223951,1932.8321394170068
