week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
233,10956128,58,68,0,705512,187,11661753,180,10956131.24,58.64,67.12,0,705511.92,183.12,11661768.92,177.68,10955997.399999999,28.400000000000002,37.6,0,705418.2,131.6,11661675,117.4,10956290,91.39999999999999,96.39999999999999,0,705576.8,221.2,11661878.4,244.2,2015-04-02
234,10960962,66,76,0,703939,228,11665056,206,10961007.4,66.72,78.28,0,703939.96,219.76,11665092.36,202.8,10960783.2,35.599999999999994,26.6,0,703803.8,97.4,11665002,81,10961378.6,109.59999999999997,121.19999999999997,0,704065.2,332.5999999999999,11665304,312.79999999999995,2015-04-09
235,10965830,63,82,0,702383,235,11668421,232,10965850.88,74.32,94.32,0,702388.56,253.48,11668408.08,237.24,10965527.2,25.8,47,0,702126.4,134,11668168.399999999,106,10966318.6,166.7999999999999,180.39999999999998,0,702636.8,479.59999999999997,11668644.6,482.59999999999985,2015-04-16
236,10970660,63,78,0,700817,220,11671687,208,10970691.48,74.64,94,0,700864.04,262.68,11671724.16,243.48,10970034.4,28,33.8,0,700484,112,11671480.4,103.2,10971218.399999999,178.3999999999999,224.79999999999987,0,701314.8,546.9999999999998,11672007,518.5999999999998,2015-04-23
237,10975533,66,91,0,699352,223,11675094,211,10975542.68,74.72,99.32,0,699357.48,267.2,11675074.2,248.48,10974709,26,31.400000000000002,0,698913.4,99,11674821,72,10976170,175.7999999999999,212.1999999999999,0,700139.6,563.1999999999996,11675365.8,596.9999999999995,2015-04-30
238,10980345,79,94,0,697792,253,11678367,235,10980358.84,84.56,105.24,0,697847.64,279.4,11678396.28,250,10979276.6,27.200000000000003,33.599999999999994,0,697266.8,91,11678121.2,87.2,10981167.8,184.4,248.19999999999985,0,698884.4,646.3999999999996,11678696.6,513.7999999999997,2015-05-07
239,10985209,67,105,0,696268,306,11681694,240,10985176.84,83.76,109.2,0,696362.64,294.6,11681732.44,271.84,10983731.399999999,29.800000000000004,31.6,0,695620,101,11681443,90.6,10986077,201.39999999999995,249.99999999999994,0,697661.2,639.9999999999998,11682118,714.9999999999999,2015-05-14
240,10990084,62,81,0,694716,270,11685017,244,10989977,79.4,99.08,0,694893.44,279.72,11685048.92,246.68,10988123.2,19.8,34.8,0,693930,110,11684732.8,93.8,10991112,188.19999999999996,216.59999999999994,0,696585.8,630.1999999999998,11685425.2,514.8,2015-05-21
241,10994934,67,81,0,693324,230,11688403,230,10994816.8,80.76,99.92,0,693390.96,270.44,11688388.44,254.44,10992615.4,19.400000000000002,31.800000000000004,0,692267.6000000001,83.2,11688037.600000001,70,10996097.8,218.59999999999997,269.7999999999999,0,695445,705.9999999999998,11688743.8,634.7999999999997,2015-05-28
242,10999788,64,80,0,691808,223,11691737,206,10999626.6,88.08,110.88,0,691912.28,292.4,11691737.84,290.2,10996648.4,16.400000000000002,25.400000000000002,0,690664.2,67.2,11691319.2,53.800000000000004,11001193.6,331.7999999999998,408.1999999999997,0,694524.2,962.5999999999992,11692033,1018.3999999999992,2015-06-04
243,11004809,55,77,0,690254,203,11695112,229,11004432.96,74.08,105.96,0,690465.64,295.12,11695078.64,297.64,11000681.6,15.400000000000002,20.6,0,689036.3999999999,66.00000000000001,11694624,53.2,11006151.8,234.7999999999999,389.9999999999999,0,693828.4,1055.7999999999997,11695337.6,1209.3999999999992,2015-06-11
244,11009740,54,65,0,688724,212,11698450,215,11009234.92,77.28,101.2,0,689001.2,279.68,11698414.6,242.6,11004643.399999999,6.200000000000001,20.6,0,687333,53,11697928,58.400000000000006,11011238.2,305.7999999999997,376.19999999999976,0,693093,994.1999999999998,11698691.2,794.1999999999996,2015-06-18
245,11014678,49,63,0,687057,180,11701802,152,11014052.88,74.44,104.16,0,687535.52,281.52,11701767,239.8,11008550.6,5.800000000000001,8.4,0,685668.4,30.800000000000004,11701335.4,26.6,11016216.4,299.5999999999998,452.7999999999995,0,692482.2,1168.199999999999,11702100,843.1999999999995,2015-06-25
246,11019655,37,50,0,685451,148,11705176,126,11018865.64,75.04,97.04,0,686068.2,263,11705105.92,229.04,11012452,4.800000000000001,2.4000000000000004,0,684008.6,17.8,11704632.2,13.600000000000003,11021164,379.99999999999966,442.39999999999947,0,691840,1156.3999999999987,11705410.8,802.799999999999,2015-07-02
247,11024602,35,37,0,683793,102,11708456,126,11023712.36,62.6,76.6,0,684574.96,232.52,11708426.52,240.44,11016657.2,6.600000000000001,6.600000000000001,0,682320.6,18.000000000000004,11707946.2,19.200000000000003,11026204.600000001,261.7999999999997,336.5999999999996,0,691204.2,1020.7999999999988,11708729,1072.9999999999989,2015-07-09
248,11029479,38,46,0,682223,120,11711768,113,11028586.32,48.32,69,0,683032.32,198.48,11711735.96,192.28,11021092,6.000000000000001,7.200000000000001,0,680687,22.200000000000003,11711252.8,18.000000000000004,11031207,171.3999999999999,234.3999999999998,0,690275.6000000001,730.7999999999993,11712078,802.799999999999,2015-07-16
249,11034452,38,39,0,680541,120,11715093,93,11033503.96,47.04,65.2,0,681470.68,173.48,11715086.88,158.44,11025550.2,5.4,6.000000000000001,0,678966.2,17.400000000000002,11714589.600000001,16.800000000000004,11036287.6,155.9999999999999,222.99999999999983,0,689155.3999999999,580.7999999999994,11715440.8,580.5999999999992,2015-07-23
250,11039453,28,43,0,678913,122,11718494,94,11038408.64,48.32,60.56,0,679927.08,169.56,11718444.6,152.04,11030232,3.6000000000000005,6.000000000000001,0,677306.4,14.400000000000002,11717948.2,12.600000000000001,11041418.2,165.79999999999998,205.19999999999993,0,687927.2,597.3999999999999,11718798.8,596.9999999999993,2015-07-30
251,11044403,28,43,0,677228,123,11721887,104,11043334.24,43.08,62.04,0,678365.08,172.12,11721804.44,154.96,11034702.4,3.6000000000000005,2.4000000000000004,0,675624.3999999999,12.000000000000002,11721292,11.400000000000002,11046356.2,161.59999999999997,260.9999999999999,0,686749,650.1999999999996,11722143,564.3999999999995,2015-08-06
252,11049426,28,35,0,675580,107,11725237,103,11048230.08,49.52,62.8,0,676822.12,174.64,11725164.52,173.08,11039130.8,1.2000000000000002,4.200000000000001,0,674023.8,12.600000000000001,11724635.8,10.8,11051338.8,181.79999999999995,252.79999999999995,0,685695.6000000001,703.1999999999998,11725554,683.5999999999999,2015-08-13
253,11054450,22,40,0,673777,92,11728596,81,11053145.36,45.88,64.28,0,675276.8,174.72,11728532.32,158.24,11043462.600000001,1.2000000000000002,5.4,0,672323.6,18.6,11727915.8,14.400000000000002,11056403,169.59999999999988,224.3999999999998,0,684708.4,700.3999999999997,11728872,592.1999999999996,2015-08-20
254,11059362,32,33,0,672149,96,11731954,85,11058044.12,52.76,61,0,673731.88,167.76,11731889.76,159.08,11048015,3.0000000000000004,4.800000000000001,0,670650.2,15.000000000000002,11731246.600000001,13.200000000000003,11061435,183.39999999999986,205.99999999999986,0,683645,590.5999999999996,11732262.399999999,551.7999999999994,2015-08-27
