model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,sig_sq,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,146,0.9632474044661777,93.84403656395224,2.6049300063199268,3.779044549709305,1.486855678615462,4.424893681988275,1.9448461785315083,3.5945723309606383,0.9963685009091946,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.1583574561255136,1.4331703604564272e-4,0.9481130133390792,6.175817283642253e-6,9.177950685412789e-6,0,0.0518716328929517,11658376,-1137.835812493118,1.0218489331859166,2172.1538025807286,2181.8548605292017
