model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,sig_sq,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,139,0.8630815448689012,122.87419303627222,3.201432699693964,3.714873234967225,2.860325820635822,3.647999152076323,3.100425954557858,3.379659157446931,0.9767111109002189,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.11897451294311365,1.4331703604564272e-4,0.9187373964806642,2.2987618422689115e-5,3.122198920096584e-5,0,0.08120839391171218,11658450,-1129.813099814704,0.7092592196680533,2269.4188425839607,2281.7251469956486
