model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,sig_sq,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,303,0.2808824174194431,302.65927731055433,5.3219680504182705,2.264156995948338,3.6388832125519506,2.5276489001220184,4.62836966202912,1.918656467472696,0.9958779154058456,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.10586780485711364,1.4331703604564272e-4,0.8564414846476555,9.999999980000006e-10,9.999999980000006e-10,0,0.14355851335234457,11658598,NA,NA,101.01010101010101,101.01010101010101
