model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,sig_sq,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,45,0.9870548480147968,48.7340776455034,2.2538149551323037,4.369751636609231,1.831083516234221,4.171736986376768,2.371343619065502,3.6722145511645925,0.9822396879894632,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.11927709999390435,1.4331703604564272e-4,0.9507587674321984,5.14616303799275e-6,7.547705789056032e-6,0,0.049228538698974485,11659172,-1144.6847385756269,1.441079896102332,2792.026420517455,2799.6260238860536
