model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,sig_sq,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,115,0.9623700019693957,72.55805135092513,2.5517577690857527,4.123834058893972,2.0734206711517817,4.097252886342487,2.5418942048773845,3.5073600773818474,0.9897732930291185,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.14171855549978235,1.4331703604564272e-4,0.900963572404999,2.3073517803106037e-5,2.727650059995433e-5,0,0.09898607757659796,11658387,-1126.093235722222,1.3850427242045895,2443.340451411698,2450.651019472207
