model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,sig_sq,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,107,0.9940045352788649,48.87222417093419,2.112841182905748,4.471041942641035,1.7455849362901452,4.251818861958863,2.287106400858825,4.016061841446466,0.9793458463695329,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.1024425693216215,1.4331703604564272e-4,0.9566928161287782,1.2523195789186918e-5,1.5182230511548534e-5,0,0.04327947844492109,11658366,-1127.9919501595089,0.414371571427588,2894.6170525785446,2904.892853445461
