model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,sig_sq,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,222,0.9511504923187051,79.77951286200064,3.147956739342188,3.1756955391170454,2.540545336797879,3.2492763934234534,3.0813869525773585,2.7513010279856505,0.9915742835785084,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.11086847292602645,1.4331703604564272e-4,0.933782895713044,2.0842192694734265e-5,3.044847080917967e-5,0,0.0661658136234522,11659042,-1127.103926118042,3.0958283609663897,2532.310081845606,2547.4648247709006
