model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,sig_sq,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,250,0.18811224028002876,314.8147159752854,6.953913255550401,1.3032083673794375,5.445860708727048,1.8639760399321936,6.05972669966461,0.9258567924415387,0.9936509087455805,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.10483784463111641,1.4331703604564272e-4,0.8103284828988981,9.999999980000006e-10,9.999999980000006e-10,0,0.18967151510110186,11659484,NA,NA,101.01010101010101,101.01010101010101
