model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,sig_sq,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,399,0.5055572238840408,435.62717534167007,4.969570242817856,2.07438038580936,3.6369421241537756,1.8943398478591484,4.5823494352428185,1.2840103305768735,1,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09326428058930736,1.4331703604564272e-4,0.8970176869434695,9.999999980000006e-10,9.999999980000006e-10,0,0.1029823110565305,11658944,NA,NA,101.01010101010101,101.01010101010101
