model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,sig_sq,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,235,0.9899666407774835,79.66795980812486,2.440689137191129,3.6070071651202076,1.8358718936349987,3.835942172432152,2.2335142837880895,3.427697178521158,0.9996978365602218,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.1056518384655549,1.4331703604564272e-4,0.9612544911722964,1.0378016239622726e-5,1.663913347509762e-5,0,0.03871849167798891,11659261,-1125.2836469222482,0.9389608171975986,2532.8371133032624,2543.7416079752684
