model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,sig_sq,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,81,0.9601160003168739,52.82761073235029,2.8701094499695095,3.4647748368343634,1.9283802151129463,3.6137870290326455,2.405549614003939,2.923212250816806,0.9960924050024446,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09677407060295894,1.4331703604564272e-4,0.9548463058087944,1.3895159818354248e-5,1.861265234927698e-5,0,0.045121186379038065,11658736,-1124.8420744961124,0.4382445782968749,2835.576563854557,2847.0696828308382
