model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,sig_sq,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,179,0.9996736859073635,32.41078880548737,3.2466663318746454,3.198351418802916,2.3221353334094528,4.08390068452873,2.6045760606106807,3.0904305848837024,0.9839004132220246,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.1260683886606428,1.4331703604564272e-4,0.9504353344729304,3.4309710497236048e-6,4.117165259668327e-6,0,0.04955711739076018,11658507,-1170.3121133269185,0.8255690173364727,3023.366669492449,3032.5753240388285
