model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,sig_sq,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,86,0.9981267072920954,221.54098521528866,3.4260346107847766,3.5245828744073755,2.554623254710663,3.683935136552203,3.2175237340780667,3.0090630440019255,0.9703758114602437,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.10874518491119052,1.4331703604564272e-4,0.9471812043695449,1.1493385299445578e-5,1.7068534884997524e-5,0,0.05279023371027058,11658880,-1160.9160010265211,0.9980203276699506,1941.370473398118,1951.9984534712005
