model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,sig_sq,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,71,0.9865848122178561,80.16095243218881,1.63834261858003,5.046268760052722,0.7206415052216842,5.426496906274634,1.323096223905665,4.448662487263409,0.9855490473985185,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.14876952716993422,1.4331703604564272e-4,0.9452431383026398,6.947360024633107e-6,9.263146699510816e-6,0,0.054740651190636085,11659105,-1138.4886073673626,0.49344007955616487,2306.981051466639,2316.345315909854
