model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,153,0.9367916963144258,11.388927477360967,5.944823911529887,0.13495583546118153,5.370523469470248,0.47948757807587017,5.371628572386341,0.02984859975146682,0.9911909838534889,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9482019419993907,1.2093752830452795e-5,1.518151951056841e-5,0,0.051770782728268405,11658912,-1281.3596778919461,5.722386346091837,70.60960770380136,71.49998434150353
