model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,152,0.9270037417097892,0.18453733202899292,40.039896312174136,1.0311730410952389,0.0664236424506371,55.55057589405427,5.627787241159798,8.885465647691234,0.99904642051402,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.4814447558871088,9.999999980000008e-10,9.999999980000008e-10,0,0.5185552421128913,11659346,NA,NA,2.0202020202020203,2.0202020202020203
