model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,65,0.011968500723933,1.1365685191502743,81.0096758239397,6848.633725616145,134738266.7151719,2.173290575125489,0.657465593231753,0.5867144107993005,0.9991816080894819,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,4.0266045783394556e-4,7.898834540256952e-4,0.001024704398338655,0,0.9977827516898017,11659948,-1381.8116406408549,0.0014513244653076276,99.99668781396733,99.99692680948036
