model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,252,0.9450997981271545,13.282585401299114,3.5893337366629443,6.221800720930768,1.4442637081075491,7.177833262369231,2.624016507720999,5.707442774648375,0.8893655023251194,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9743181578994995,2.0756815804960047e-5,2.8133204892673096e-5,0,0.02563295207980287,11658821,-1705.2178968546793,2.172489013757357,59.737203033397236,60.81694816035143
