model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,87,0.9919289812686083,10.76012853791136,6.65649821713183,0.005939303216452936,5.9753154954715075,0.9343757272408865,5.342601897869988,0.29657052719683463,0.9752937725715157,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.967344172349239,1.3294740274811726e-5,1.8526863866834374e-5,0,0.03262400604661941,11658746,-1222.5749613004652,2.992241813657739,76.43836101077669,78.32400564076299
