week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
233,10570845,0,0,0,1091466,0,11662308,0,10570842.12,0,0,0,1091465.4,0,11662307.52,0,10570726,0,0,0,1091382.6,0,11662210.6,0,10571015.2,0,0,0,1091545.4000000001,0,11662431.2,0,2015-04-02
234,10576889,0,0,0,1088711,0,11665590,0,10576899,0,0,0,1088705.44,0,11665604.44,0,10576680.6,0,0,0,1088570,0,11665477,0,10577127.2,0,0,0,1088850.2,0,11665767.8,0,2015-04-09
235,10582979,0,0,0,1085964,0,11668936,0,10582983.2,0,0,0,1085961.32,0,11668944.52,0,10582727.4,0,0,0,1085815.4,0,11668759,0,10583195.6,0,0,0,1086131.2,0,11669133.4,0,2015-04-16
236,10588996,0,0,0,1083235,0,11672242,0,10589025.08,0,0,0,1083222.36,0,11672247.44,0,10588798.8,0,0,0,1083042.6,0,11671978.600000001,0,10589269.2,0,0,0,1083381.8,0,11672490.2,0,2015-04-23
237,10595135,0,0,0,1080449,0,11675580,0,10595123.12,0,0,0,1080463.96,0,11675587.08,0,10594778.4,0,0,0,1080245.8,0,11675291,0,10595433.4,0,0,0,1080651,0,11675876.4,0,2015-04-30
238,10601175,0,0,0,1077737,0,11678904,0,10601199.04,0,0,0,1077713.52,0,11678912.56,0,10600852.8,0,0,0,1077449,0,11678561.6,0,10601558.8,0,0,0,1077947,0,11679250.6,0,2015-05-07
239,10607296,0,0,0,1075002,0,11682270,0,10607231.24,0,0,0,1075007.24,0,11682238.48,0,10606834,0,0,0,1074722.2,0,11681825.4,0,10607594.600000001,0,0,0,1075220.6,0,11682671.4,0,2015-05-14
240,10613318,0,0,0,1072303,0,11685569,0,10613274.76,0,0,0,1072284,0,11685558.76,0,10612811.2,0,0,0,1071994.2,0,11685057.2,0,10613665.8,0,0,0,1072527.8,0,11685988.2,0,2015-05-21
241,10619397,0,0,0,1069588,0,11688881,0,10619328,0,0,0,1069562.16,0,11688890.16,0,10618833.6,0,0,0,1069271.4,0,11688397.600000001,0,10619817.6,0,0,0,1069820.8,0,11689376.2,0,2015-05-28
242,10625436,0,0,0,1066861,0,11692297,0,10625393,0,0,0,1066853.68,0,11692246.68,0,10624883.2,0,0,0,1066565.2,0,11691840,0,10626025.2,0,0,0,1067151,0,11692795.4,0,2015-06-04
243,10631454,0,0,0,1064123,0,11695555,0,10631424.36,0,0,0,1064132.84,0,11695557.2,0,10630814,0,0,0,1063794.7999999998,0,11695149.8,0,10632049.4,0,0,0,1064413.8,0,11696120.6,0,2015-06-11
244,10637471,0,0,0,1061408,0,11698888,0,10637487.52,0,0,0,1061420.48,0,11698908,0,10637003.4,0,0,0,1061122.2000000002,0,11698529.6,0,10638148.6,0,0,0,1061690.4,0,11699475.399999999,0,2015-06-18
245,10643532,0,0,0,1058741,0,11702269,0,10643524.76,0,0,0,1058723,0,11702247.76,0,10642986,0,0,0,1058353.6,0,11701867,0,10644168.8,0,0,0,1058982.4,0,11702815.8,0,2015-06-25
246,10649538,0,0,0,1056045,0,11705544,0,10649530.52,0,0,0,1056045.76,0,11705576.28,0,10648936.4,0,0,0,1055690.2,0,11705168.399999999,0,10650255.4,0,0,0,1056343,0,11706227.8,0,2015-07-02
247,10655546,0,0,0,1053363,0,11708939,0,10655566.76,0,0,0,1053365.72,0,11708932.48,0,10654873,0,0,0,1052959.4,0,11708451.2,0,10656226.2,0,0,0,1053686.8,0,11709611.4,0,2015-07-09
248,10661595,0,0,0,1050687,0,11712276,0,10661583.6,0,0,0,1050690.52,0,11712274.12,0,10660893,0,0,0,1050335,0,11711773.600000001,0,10662273.600000001,0,0,0,1051042.4,0,11712860.6,0,2015-07-16
249,10667615,0,0,0,1048037,0,11715611,0,10667601.76,0,0,0,1048031.44,0,11715633.2,0,10666930.4,0,0,0,1047675.7999999999,0,11715105.2,0,10668333.6,0,0,0,1048388.2,0,11716266,0,2015-07-23
250,10673661,0,0,0,1045403,0,11719008,0,10673614.2,0,0,0,1045365.36,0,11718979.56,0,10672930.600000001,0,0,0,1045014.8,0,11718414.6,0,10674507.4,0,0,0,1045733.2,0,11719645,0,2015-07-30
251,10679745,0,0,0,1042728,0,11722372,0,10679634.28,0,0,0,1042716.32,0,11722350.6,0,10678948.8,0,0,0,1042283.8,0,11721725.4,0,10680587.399999999,0,0,0,1043077.8,0,11723022,0,2015-08-06
252,10685769,0,0,0,1040064,0,11725785,0,10685631.76,0,0,0,1040071.76,0,11725703.52,0,10684873.600000001,0,0,0,1039649.2000000001,0,11725030.4,0,10686548.2,0,0,0,1040407,0,11726362.6,0,2015-08-13
253,10691688,0,0,0,1037428,0,11729058,0,10691569.76,0,0,0,1037437.76,0,11729007.52,0,10690825.2,0,0,0,1037043.6,0,11728345.8,0,10692464.600000001,0,0,0,1037769.2,0,11729609.8,0,2015-08-20
254,10697609,0,0,0,1034832,0,11732439,0,10697573.08,0,0,0,1034801.32,0,11732374.4,0,10696797.2,0,0,0,1034381.3999999999,0,11731662,0,10698508.6,0,0,0,1035131.2,0,11733026.8,0,2015-08-27
255,10703504,0,0,0,1032201,0,11735814,0,10703523.44,0,0,0,1032182.04,0,11735705.48,0,10702803.4,0,0,0,1031761.2,0,11735023.4,0,10704553.4,0,0,0,1032497,0,11736455,0,2015-09-03
256,10709472,0,0,0,1029588,0,11739062,0,10709471.04,0,0,0,1029571.16,0,11739042.2,0,10708789.600000001,0,0,0,1029119.2,0,11738389.8,0,10710367.2,0,0,0,1029885.8,0,11739712,0,2015-09-10
257,10715446,0,0,0,1027006,0,11742356,0,10715403.92,0,0,0,1026980.24,0,11742384.16,0,10714613.8,0,0,0,1026493.7999999999,0,11741782.8,0,10716321.6,0,0,0,1027317.8,0,11743060.8,0,2015-09-17
258,10721293,0,0,0,1024320,0,11745724,0,10721380.28,0,0,0,1024345.08,0,11745725.36,0,10720648.6,0,0,0,1023847.2,0,11745036.2,0,10722273.4,0,0,0,1024725.2000000001,0,11746470.399999999,0,2015-09-24
259,10727262,0,0,0,1021752,0,11749092,0,10727331.24,0,0,0,1021747.04,0,11749078.28,0,10726532.4,0,0,0,1021215.6,0,11748363.2,0,10728272,0,0,0,1022126.8,0,11749822,0,2015-10-01
260,10733068,0,0,0,1019109,0,11752446,0,10733272.52,0,0,0,1019153.56,0,11752426.08,0,10732408.4,0,0,0,1018674.6000000001,0,11751677.2,0,10734146,0,0,0,1019571.6000000001,0,11753203.399999999,0,2015-10-08
261,10739089,0,0,0,1016562,0,11755748,0,10739221.48,0,0,0,1016556.48,0,11755777.96,0,10738263.8,0,0,0,1016042.6,0,11754896.600000001,0,10740210.8,0,0,0,1017027,0,11756593.8,0,2015-10-15
262,10744956,0,0,0,1013932,0,11759188,0,10745151.88,0,0,0,1013976.96,0,11759128.84,0,10744251.2,0,0,0,1013424.8,0,11758277.2,0,10746214.8,0,0,0,1014446,0,11759997.8,0,2015-10-22
263,10750830,0,0,0,1011409,0,11762623,0,10751055.28,0,0,0,1011405.88,0,11762461.16,0,10750129,0,0,0,1010857.8,0,11761662.4,0,10752158.4,0,0,0,1011848.4,0,11763416.4,0,2015-10-29
264,10756935,0,0,0,1008797,0,11766030,0,10756996.16,0,0,0,1008841.24,0,11765837.4,0,10756025,0,0,0,1008334.8,0,11764966.4,0,10758102.4,0,0,0,1009295.8,0,11766783.6,0,2015-11-05
265,10762986,0,0,0,1006215,0,11769369,0,10762960.96,0,0,0,1006282.36,0,11769243.32,0,10761934,0,0,0,1005799,0,11768353.8,0,10764166.6,0,0,0,1006755,0,11770198.600000001,0,2015-11-12
266,10768913,0,0,0,1003645,0,11772684,0,10768879.88,0,0,0,1003700.08,0,11772579.96,0,10767735.2,0,0,0,1003234,0,11771594.600000001,0,10770061.6,0,0,0,1004148,0,11773590,0,2015-11-19
267,10774757,0,0,0,1001139,0,11775934,0,10774774.04,0,0,0,1001153.8,0,11775927.84,0,10773744.600000001,0,0,0,1000665.3999999999,0,11774999.6,0,10775880.6,0,0,0,1001626.4,0,11776881,0,2015-11-26
268,10780663,0,0,0,998645,0,11779385,0,10780670.36,0,0,0,998629.56,0,11779299.92,0,10779660.8,0,0,0,998095,0,11778335.2,0,10781859.2,0,0,0,999089.8,0,11780339.4,0,2015-12-03
269,10786622,0,0,0,996125,0,11782662,0,10786572.96,0,0,0,996096.92,0,11782669.88,0,10785610.8,0,0,0,995537.6000000001,0,11781754,0,10787791.600000001,0,0,0,996537,0,11783594,0,2015-12-10
270,10792494,0,0,0,993572,0,11786140,0,10792458.76,0,0,0,993571.24,0,11786030,0,10791441,0,0,0,992986.4,0,11785052,0,10793671,0,0,0,994002.4,0,11786973,0,2015-12-17
271,10798248,0,0,0,991041,0,11789469,0,10798352,0,0,0,991029.84,0,11789381.84,0,10797369.2,0,0,0,990469.2,0,11788382,0,10799578.399999999,0,0,0,991440.6000000001,0,11790436.2,0,2015-12-24
272,10804106,0,0,0,988505,0,11792822,0,10804244.36,0,0,0,988508.52,0,11792752.88,0,10803221.8,0,0,0,987914.2,0,11791760.4,0,10805442.8,0,0,0,988919.6,0,11793757.2,0,2015-12-31
273,10810077,0,0,0,985970,0,11796140,0,10810103.56,0,0,0,986007.4,0,11796110.96,0,10809046,0,0,0,985426,0,11795090.2,0,10811289.4,0,0,0,986446.4,0,11797119,0,2016-01-07
274,10816027,0,0,0,983518,0,11799478,0,10815971.4,0,0,0,983521.44,0,11799492.84,0,10814943.600000001,0,0,0,982961.2,0,11798502.8,0,10817193.4,0,0,0,983971.2,0,11800508,0,2016-01-14
275,10821844,0,0,0,981048,0,11802894,0,10821854.48,0,0,0,981009.6,0,11802864.08,0,10820831.600000001,0,0,0,980458.3999999999,0,11801872.399999999,0,10823105.2,0,0,0,981455.2,0,11803904.399999999,0,2016-01-21
276,10827682,0,0,0,978561,0,11806297,0,10827705.2,0,0,0,978517.84,0,11806223.04,0,10826692.8,0,0,0,977952.6000000001,0,11805282.2,0,10828911.2,0,0,0,979030.3999999999,0,11807240.2,0,2016-01-28
277,10833566,0,0,0,976079,0,11809636,0,10833546.4,0,0,0,976036.04,0,11809582.44,0,10832481.4,0,0,0,975445.4000000001,0,11808557.399999999,0,10834780.399999999,0,0,0,976546,0,11810601.2,0,2016-02-04
278,10839428,0,0,0,973653,0,11812898,0,10839408.64,0,0,0,973554.64,0,11812963.28,0,10838269,0,0,0,972975.8,0,11811862,0,10840767.399999999,0,0,0,974040.8,0,11814042.6,0,2016-02-11
279,10845220,0,0,0,971159,0,11816359,0,10845249.36,0,0,0,971076.92,0,11816326.28,0,10844120.6,0,0,0,970502.2,0,11815182.4,0,10846620.4,0,0,0,971605.2,0,11817441,0,2016-02-18
280,10851029,0,0,0,968699,0,11819685,0,10851069.16,0,0,0,968617.28,0,11819686.44,0,10849875.6,0,0,0,967988.2,0,11818421.2,0,10852383.600000001,0,0,0,969123.6000000001,0,11820795.2,0,2016-02-25
281,10856832,0,0,0,966180,0,11822967,0,10856914.68,0,0,0,966152.48,0,11823067.16,0,10855731.4,0,0,0,965521.3999999999,0,11821794.6,0,10858209.399999999,0,0,0,966615.8,0,11824175.600000001,0,2016-03-03
282,10862648,0,0,0,963742,0,11826437,0,10862717.72,0,0,0,963718.88,0,11826436.6,0,10861541.6,0,0,0,963130.8,0,11825174.6,0,10863984.2,0,0,0,964158.2,0,11827457,0,2016-03-10
283,10868473,0,0,0,961318,0,11829904,0,10868537.08,0,0,0,961277.32,0,11829814.4,0,10867300,0,0,0,960660.2000000001,0,11828532.600000001,0,10869817.6,0,0,0,961766.8,0,11830841.8,0,2016-03-17
284,10874289,0,0,0,958858,0,11833245,0,10874330.08,0,0,0,958850.8,0,11833180.88,0,10873126,0,0,0,958221,0,11831885.600000001,0,10875624.2,0,0,0,959357,0,11834208.2,0,2016-03-24
285,10880120,0,0,0,956445,0,11836574,0,10880135.36,0,0,0,956419.52,0,11836554.88,0,10879008.6,0,0,0,955791.2,0,11835350.6,0,10881303.2,0,0,0,956887,0,11837493.6,0,2016-03-31
286,10885911,0,0,0,953991,0,11839906,0,10885936.8,0,0,0,953996.96,0,11839933.76,0,10884819.6,0,0,0,953381.6000000001,0,11838775.2,0,10887108.399999999,0,0,0,954495.8,0,11840913.6,0,2016-04-07
287,10891536,0,0,0,951560,0,11843119,0,10891718.12,0,0,0,951569.24,0,11843287.36,0,10890625,0,0,0,950983.8,0,11842152.2,0,10892959.4,0,0,0,952146.2,0,11844300.6,0,2016-04-14
288,10897421,0,0,0,949142,0,11846476,0,10897536.52,0,0,0,949147.2,0,11846683.72,0,10896325.2,0,0,0,948578.2,0,11845519.6,0,10898870.2,0,0,0,949737,0,11847739.8,0,2016-04-21
289,10903270,0,0,0,946693,0,11849875,0,10903317,0,0,0,946738.16,0,11850055.16,0,10902030.8,0,0,0,946154.6,0,11848859.2,0,10904668,0,0,0,947297,0,11851062.2,0,2016-04-28
290,10909160,0,0,0,944313,0,11853276,0,10909113.72,0,0,0,944329.12,0,11853442.84,0,10907829.600000001,0,0,0,943748,0,11852325.4,0,10910446.8,0,0,0,944890.6,0,11854477.2,0,2016-05-05
291,10914867,0,0,0,941931,0,11856706,0,10914896.72,0,0,0,941945.2,0,11856841.92,0,10913698.8,0,0,0,941315.6000000001,0,11855767.8,0,10916187,0,0,0,942565.3999999999,0,11857867.4,0,2016-05-12
292,10920567,0,0,0,939545,0,11860133,0,10920679.36,0,0,0,939547.4,0,11860226.76,0,10919477.4,0,0,0,938957.2000000001,0,11859077.6,0,10922012.8,0,0,0,940182.8,0,11861322.8,0,2016-05-19
293,10926375,0,0,0,937172,0,11863407,0,10926465.96,0,0,0,937156.44,0,11863622.4,0,10925323.2,0,0,0,936541.2,0,11862542.399999999,0,10927736.2,0,0,0,937812.4,0,11864642.8,0,2016-05-26
294,10932165,0,0,0,934815,0,11866833,0,10932236.52,0,0,0,934768.68,0,11867005.2,0,10931117.4,0,0,0,934137.4000000001,0,11865968,0,10933550.399999999,0,0,0,935469.6,0,11868071.2,0,2016-06-02
295,10937917,0,0,0,932409,0,11870364,0,10938012.64,0,0,0,932384.4,0,11870397.04,0,10936905.399999999,0,0,0,931725,0,11869344,0,10939373.6,0,0,0,933087.6,0,11871509,0,2016-06-09
296,10943761,0,0,0,930041,0,11873692,0,10943750.48,0,0,0,930013.12,0,11873763.6,0,10942551.6,0,0,0,929345.8,0,11872656.4,0,10945027.2,0,0,0,930739.2,0,11874839.8,0,2016-06-16
297,10949508,0,0,0,927681,0,11877019,0,10949497.8,0,0,0,927636.96,0,11877134.76,0,10948181.2,0,0,0,926971.4000000001,0,11876012.8,0,10950804,0,0,0,928281,0,11878176.4,0,2016-06-23
298,10955274,0,0,0,925368,0,11880397,0,10955240.32,0,0,0,925291.28,0,11880531.6,0,10953930.4,0,0,0,924606.2000000001,0,11879465,0,10956523.2,0,0,0,925953.4000000001,0,11881493.399999999,0,2016-06-30
299,10961015,0,0,0,923015,0,11883772,0,10960972.48,0,0,0,922944.52,0,11883917,0,10959769.8,0,0,0,922226,0,11882867.399999999,0,10962256.4,0,0,0,923589.8,0,11884900.6,0,2016-07-07
300,10966670,0,0,0,920647,0,11887179,0,10966702.36,0,0,0,920597.12,0,11887299.48,0,10965511.4,0,0,0,919879.6,0,11886278.8,0,10968000.2,0,0,0,921151.6000000001,0,11888310.399999999,0,2016-07-14
301,10972416,0,0,0,918268,0,11890525,0,10972397.72,0,0,0,918265.16,0,11890662.88,0,10971183.399999999,0,0,0,917545.8,0,11889654.8,0,10973720.8,0,0,0,918861.2,0,11891625.2,0,2016-07-21
302,10978125,0,0,0,915959,0,11893940,0,10978149.68,0,0,0,915922.28,0,11894071.96,0,10976971.4,0,0,0,915252.3999999999,0,11893101.8,0,10979545,0,0,0,916490,0,11895062.2,0,2016-07-28
303,10983823,0,0,0,913605,0,11897285,0,10983874.48,0,0,0,913583.2,0,11897457.68,0,10982723,0,0,0,912924.5999999999,0,11896489.600000001,0,10985324.6,0,0,0,914164.3999999999,0,11898522.8,0,2016-08-04
304,10989499,0,0,0,911223,0,11900628,0,10989595.04,0,0,0,911263.36,0,11900858.4,0,10988438.8,0,0,0,910593.3999999999,0,11899852,0,10991024.8,0,0,0,911846.6000000001,0,11901933.4,0,2016-08-11
305,10995142,0,0,0,908935,0,11904085,0,10995285.04,0,0,0,908969.32,0,11904254.36,0,10994100,0,0,0,908252,0,11903146.2,0,10996719,0,0,0,909560.3999999999,0,11905375,0,2016-08-18
