model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,98,0.5933047460300812,0.2958452092680237,0.31729415527056015,0.001711568178764239,5.789641907811376,22.06834814803544,1.2068737654799007,170.47897428778845,0.9990694598774762,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.42932929736485076,9.999999980000008e-10,9.999999980000008e-10,0,0.5706707006351494,11658997,NA,NA,2.0202020202020203,2.0202020202020203
