model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,194,0.7577434619621172,5.635578078587543,6.566793961862539,0.0318039850910368,6.870371150212537,0.21874145964872987,6.071334342883748,0.03914283790140554,0.958816645684858,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9521026576382073,6.690543328730577e-6,8.920724438307444e-6,0,0.047881731094025715,11658246,-1563.4501510241769,0.8789467678762225,66.30154375990055,67.49590864610174
