week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
233,11052537,230,300,0,609252,841,11662317,678,11052530.12,234.64,302.4,0,609246,855.28,11662313.16,687.52,11052373,199.6,270,0,609159.2,797,11662156.600000001,411,11052722.8,274,343.79999999999995,0,609326.4,938.1999999999999,11662458.399999999,1113.7999999999993,2015-04-02
234,11056590,228,295,0,608527,807,11665628,648,11056588.16,226.16,294.32,0,608526.44,816.4,11665635.08,687.08,11056219.2,183.60000000000002,230.2,0,608353.4,699,11665450,353.4,11056914.4,277.4,352.8,0,608712.6,952.4,11665836,1167.9999999999995,2015-04-09
235,11060633,221,281,0,607794,779,11668931,605,11060628.92,223,291.8,0,607802.92,810.8,11668946.64,632.64,11060114.6,177.39999999999998,229.6,0,607513,669.2,11668786.2,427.6,11061062.8,298,365.59999999999997,0,608092.4,1011.5999999999999,11669146.600000001,953.7999999999997,2015-04-16
236,11064729,230,289,0,607052,804,11672240,645,11064644.36,241.12,296.08,0,607081.24,819.52,11672262.8,663.88,11063941,185.39999999999998,225.20000000000002,0,606642,664.2,11672058.2,300.2,11065258.2,311.2,388.4,0,607590.8,1062.8,11672542.2,1075.3999999999999,2015-04-23
237,11068654,237,329,0,606379,850,11675547,692,11068611.08,257.8,328.88,0,606393.08,880.68,11675590.84,711.64,11067621.4,185,246.60000000000002,0,605824.8,656.6,11675325,384.6,11069336.4,347.59999999999997,445.19999999999993,0,607221,1199.1999999999998,11675974.2,1129.3999999999999,2015-04-30
238,11072461,276,348,0,605768,942,11678856,810,11072456.24,287.52,358.04,0,605792.56,967.44,11678894.36,890.72,11071257.600000001,199.2,254.2,0,605001.4,706.4,11678621.6,433,11073245.6,381.5999999999999,458.9999999999999,0,606830.2,1243.3999999999996,11679264.6,1686.1999999999998,2015-05-07
239,11076353,301,396,0,605151,1048,11682182,906,11076232.08,310.08,398.6,0,605285.32,1068.24,11682226.08,843.84,11074630.4,209.2,283.6,0,604297.2,747.2,11681862.4,336.8,11077197.8,418.39999999999986,522.3999999999999,0,606604.2,1396.9999999999998,11682645.600000001,1415.7999999999997,2015-05-14
240,11080057,338,443,0,604601,1140,11685553,937,11079908.48,341.2,428.72,0,604890.04,1157.48,11685568.44,957.08,11077948.4,240,292,0,603661.4,806.4,11685146,438.80000000000007,11081244.2,467.2,568.4,0,606539.4,1526.6,11686006,1639.7999999999993,2015-05-21
241,11083561,351,451,0,604234,1279,11688915,886,11083491.12,364.04,451.32,0,604585,1245.72,11688891.48,947.32,11081184.8,274.6,320.20000000000005,0,602983.6,873.8,11688411.8,457.20000000000005,11085155.8,521.1999999999999,616.4,0,606524.2,1735.4,11689314.8,1636.3999999999996,2015-05-28
242,11087192,352,466,0,604079,1294,11692196,900,11087032.56,369.92,475.28,0,604337,1310.76,11692214.76,1051.92,11084519.600000001,271.2,360.6,0,602421.2,957.4000000000001,11691705.399999999,471.80000000000007,11088795.600000001,544.5999999999999,685.4,0,606632.2,1872,11692624.8,1827.3999999999999,2015-06-04
243,11091078,352,477,0,603894,1291,11695522,1049,11090605.36,353.2,469.96,0,604115,1301.28,11695543.52,1037.72,11087540.2,242.20000000000002,350.8,0,601957,993,11695026.399999999,602.4000000000001,11092603,517,679.1999999999999,0,606975.2,1888,11695964.8,1598.7999999999993,2015-06-11
244,11094659,332,433,0,603794,1216,11698860,951,11094237.44,334.52,449.72,0,603862.92,1253.08,11698884.6,987.2,11090711.2,247.60000000000002,339,0,601500.4,917.8000000000001,11698394.4,502.79999999999995,11096476.6,500.39999999999986,621.8,0,607268.6,1760.6,11699311,1504.7999999999993,2015-06-18
245,11098457,295,393,0,603486,1137,11702228,812,11097998.64,306.6,410.56,0,603522.4,1156,11702238.2,899.32,11094109.2,231,297.4,0,600794.8,834,11701719,528.6,11100464.6,458.7999999999999,603.3999999999999,0,607381,1688.3999999999996,11702646.6,1396.6,2015-06-25
246,11102240,248,350,0,603123,993,11705670,794,11101893.6,263.84,366.28,0,603072,1038.64,11705595.72,863.04,11097681.2,190.4,261.6,0,600103.4,755.6,11705007.8,512.2,11104488.2,428.5999999999999,563.5999999999999,0,607378.3999999999,1576.5999999999995,11706080.600000001,1298.6,2015-07-02
247,11106057,218,314,0,602642,860,11708962,627,11105890.88,229.92,321.4,0,602490.56,900.48,11708932.76,692.44,11101183.2,168.4,235.60000000000002,0,599416.6,665.2,11708339.399999999,325.6,11108557.2,358.5999999999999,496.5999999999998,0,607288.8,1359.9999999999995,11709354.8,1520.9999999999986,2015-07-09
248,11110230,181,247,0,601691,737,11712340,617,11110040.6,193.24,267.04,0,601777.96,763.52,11712278.84,624,11104916.2,140.6,195,0,598609.8,559,11711619,270.2,11112851.600000001,297.9999999999999,433.7999999999999,0,607006.8,1193.3999999999996,11712751.4,1210.3999999999994,2015-07-16
249,11114400,151,201,0,601112,606,11715643,499,11114267.72,161.84,227.48,0,600937.16,644,11715594.2,540.84,11108804.4,112.8,169.60000000000002,0,597647.8,454.6,11714862,206.60000000000002,11117163.8,270,372.19999999999993,0,606496.4,1046.3999999999996,11716059.8,930.8,2015-07-23
250,11118787,134,187,0,600233,505,11718970,400,11118574.92,150,196.36,0,600007.84,555.88,11718929.12,430.44,11112855.8,103.6,136,0,596593.4,388,11718241.2,228.4,11121687,270,360.2,0,605862.6000000001,962.5999999999999,11719437.399999999,723.4,2015-07-30
251,11123139,120,169,0,599233,473,11722234,321,11122945.88,132.08,177.4,0,599005.72,499.6,11722261.08,366.2,11116873.2,84.4,104.80000000000001,0,595504.2,337.79999999999995,11721609,156.2,11126113.6,225.6,312.79999999999995,0,605122.8,897.4,11722781.4,646.8,2015-08-06
252,11127575,120,159,0,598091,437,11725577,313,11127334.2,128.32,168.44,0,597959.6,464.68,11725590.56,374.24,11120949.4,69.19999999999999,89.4,0,594365.4,281.8,11724969.4,157.6,11130567.4,228.59999999999997,303.79999999999995,0,604349.8,817.8,11726095.2,657.7999999999997,2015-08-13
253,11132089,122,160,0,596874,457,11728909,332,11131724.6,130.88,164.36,0,596900.08,458.04,11728919.92,349.12,11124940.2,70,87.2,0,593158.4,236.60000000000002,11728273.4,140.8,11135090.6,243.4,289.4,0,603579.8,825.3999999999999,11729474.8,647.3999999999999,2015-08-20
254,11136720,132,169,0,595615,444,11732275,342,11136125.36,135.12,171.32,0,595839.48,466.64,11732271.28,377.44,11129028.8,71.19999999999999,83.2,0,591909,236.4,11731646.6,194,11139673.8,261.79999999999995,306.4,0,602808,848.1999999999999,11732900.4,817,2015-08-27
255,11141077,152,178,0,594417,509,11735621,377,11140487.24,146.76,183.04,0,594804.56,495.36,11735621.6,392.52,11133021.4,80.4,88.19999999999999,0,590726,246.2,11734973,193.40000000000003,11144178.8,255,340.79999999999995,0,602126,916.4,11736321.399999999,706.8,2015-09-03
256,11145314,145,187,0,593307,532,11739013,443,11144877.68,155.52,190.88,0,593803.32,527.12,11739027.4,446.68,11137009.2,82.8,100.6,0,589525.2,281.2,11738335.4,163,11148679.8,278.19999999999993,337.79999999999995,0,601446.6,934.5999999999999,11739781,1034.7999999999993,2015-09-10
257,11149473,152,209,0,592151,552,11742397,441,11149165.88,162.56,208.92,0,592851.24,565.52,11742388.6,442.76,11140950,89.19999999999999,103.4,0,588368.2,301.20000000000005,11741659.8,199.2,11153174.399999999,278.19999999999993,358.5999999999999,0,600884,971.3999999999999,11743182,768.5999999999999,2015-09-17
258,11153823,155,212,0,591023,579,11745676,393,11153372.28,174.52,223,0,591957.32,616.52,11745727.12,527.84,11144668,91.2,124.19999999999999,0,587243,338.20000000000005,11745045.4,255,11157666.2,307.79999999999995,394.79999999999995,0,600363.6,1064.8,11746613.4,986.7999999999996,2015-09-24
259,11158348,177,227,0,589891,612,11749048,501,11157542.52,181.48,235.8,0,591079.56,635.84,11749039.36,540.28,11148299.6,97.8,118,0,586134.2,342,11748309,188.8,11162119,336,433,0,599960.2,1151.3999999999999,11749942.6,1055.7999999999997,2015-10-01
260,11162798,172,218,0,588746,622,11752437,586,11161760.76,182.2,230.84,0,590226.8,645.6,11752400.6,551.56,11152007.2,101.4,122.39999999999999,0,585081,335.6,11751687.8,285.8,11166638,331.6,438.6,0,599648.7999999999,1241.4,11753152.4,790.4,2015-10-08
261,11167351,161,202,0,587587,597,11755759,514,11165976.4,175.76,229.8,0,589358.36,636.36,11755740.32,574.68,11155564.2,75.2,123.8,0,584030.3999999999,329.6,11755001.8,216.40000000000003,11171061.600000001,338.79999999999984,451.4,0,599296,1205.8,11756527.6,1210.8,2015-10-15
262,11171845,136,190,0,586395,528,11759085,439,11170239.36,156.8,211.16,0,588487.24,596.68,11759094.56,491.48,11159273.2,73.2,109.60000000000001,0,582980.8,281.2,11758343.6,243.6,11175529,291.79999999999995,426.2,0,598982,1161.6,11759894.2,1125.1999999999996,2015-10-22
263,11176324,126,172,0,585448,478,11762429,403,11174545.24,143.52,192.16,0,587544.96,541.08,11762425.88,456.52,11163029.2,72.6,85.2,0,581840,262.6,11761587.4,179.8,11180074.600000001,285.4,391.4,0,598584.8,1082,11763279.8,857.3999999999999,2015-10-29
264,11180942,108,149,0,584449,429,11765833,342,11178970.72,119.28,160.52,0,586551.24,473.8,11765801.76,393.24,11166890.4,47.2,75.6,0,580685.6,222,11764895.399999999,133,11184710.4,223.20000000000002,333.59999999999997,0,598132,967.3999999999999,11766648.4,818.1999999999996,2015-11-05
265,11185496,84,127,0,583404,359,11769160,298,11183433.72,97.52,134.64,0,585479.92,389.72,11769145.8,328.12,11171047.2,39,49.599999999999994,0,579513.2,153,11768300.2,128.8,11189217.4,195.39999999999998,292.2,0,597410.8,790.2,11770030.8,733.9999999999998,2015-11-12
266,11190113,69,96,0,582238,278,11772516,204,11188014,78.28,106.8,0,584332.52,318.76,11772531.6,256.32,11175295.4,36.2,48.2,0,578285.2,131.8,11771691.2,88,11193922,161.99999999999997,223.99999999999997,0,596628.6000000001,672,11773299.8,681.9999999999995,2015-11-19
267,11194736,58,69,0,581002,221,11775839,188,11192627.84,66.68,83.68,0,583114.6,257.04,11775892.8,220.6,11179696,27.8,39.2,0,577010.4,120.4,11775005.8,69.60000000000001,11198530.4,137.39999999999998,190.99999999999994,0,595729.8,568.5999999999999,11776672.8,617.9999999999998,2015-11-26
268,11199127,47,66,0,579697,190,11779262,166,11197277.68,54.28,75.36,0,581866.52,217.32,11779273.84,176.4,11184049.600000001,18.200000000000003,32,0,575743.8,95.2,11778417.2,56.2,11203202.8,114.39999999999996,153.1999999999999,0,594731.3999999999,461.1999999999998,11780057,457.3999999999998,2015-12-03
269,11203722,45,62,0,578382,167,11782680,141,11201959.48,50.28,66.76,0,580583.84,185.44,11782660.36,167.6,11188576.8,17.2,26,0,574438.2,75.4,11781801,53,11207933.8,111.79999999999997,173.59999999999997,0,593614.8,414.79999999999984,11783408.600000001,514.7999999999993,2015-12-10
270,11208359,43,56,0,577168,161,11785976,117,11206602.48,48.88,62.16,0,579305.12,178.08,11786018.64,152.76,11193049.6,18.200000000000003,22,0,573105.8,69.6,11785120.8,48.2,11212662.6,113.19999999999996,148.99999999999994,0,592491.4,413.79999999999984,11786810.4,409.19999999999993,2015-12-17
