model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,105,0.8513189388352638,17.92003264126952,2.6036627941336086,4.7293670750913,2.3555786204447946,4.904364825189921,2.8073945971484227,4.677237119887328,0.9382738154877924,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9435575518109327,1.4753190699142557e-5,1.7497970364099296e-5,0,0.056410197028004094,11658495,-1622.3139081744212,21.113499612613257,57.59221686425408,58.51390007571781
