model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,89,1,10.389823740919713,2.035005706397834,3.228842462555247,1.2623389044625053,4.609949131882391,1.9692328728350226,4.437857296385601,0.99579922916271435,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9008465180012987,9.999999980000006e-10,9.999999980000006e-10,0,0.09915347999870135,11658794,NA,NA,2.0202020202020203,2.0202020202020203
