model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,121,0.7968314339825665,17.266284690036663,5.48617627155442,2.211385682257178,4.335572999720927,0.860321265866001,6.233574179968872,0.6470040288910689,0.9699606401304803,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.946141815302293,2.8905978202319204e-5,3.96277802061468e-5,0,0.05378965093929854,11658488,-1308.6513212528996,12.37490306840408,66.43398861873845,67.43677544967748
