model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,5,0.9340942701136161,9.079131889838168,5.7537376272055,0.47010386333135346,4.630705983964861,1.376106842237509,5.170584596214926,0.3911897512531996,0.9877302812426797,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9315885176328511,2.3158234210372848e-6,2.8304508479344577e-6,0,0.06840633609287995,11658920,-1425.2197091109165,18.347054356413718,70.43736143558054,71.50172704066138
