model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,160,0.9797764238017658,19.049920822419487,2.7329940275491156,3.888555851849754,1.6258968446702395,4.369642557579476,2.1511610949624544,3.71062860723572,0.9755137976565607,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9682171493465723,1.3123449631685662e-5,1.758370702284681e-5,0,0.03175214349677314,11658520,-1241.7982325729968,1.0733001009665482,68.58871474627446,70.44693293352822
