model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,129,0.9324123607872977,10.392797101677901,2.3973368172729557,4.539284269641352,1.5068123553241222,4.56661772792522,2.0000723058605736,3.349480390546324,0.976518008741184,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9702791249582065,1.4238531077652649e-05,1.8184148123267243e-5,0,0.029688452362592647,11658506,-1267.108480683276,2.088199384011859,73.48937538385798,74.13703751861553
