model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,163,0.9839092845219886,11.024112128750453,4.004387216655536,4.38649057626384,3.0996912760771385,4.226656272789566,3.4105770974370344,3.8976431788604575,0.9294779161670611,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9580333778404371,2.2129182447647123e-5,3.0449068871762496e-5,0,0.041914043908243596,11658813,-1338.2228144143553,6.092078392970751,69.26324046844182,70.1574738719546
