model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,32,0.642028593379698,10.28042176902497,4.261981583829546,2.4023354299280375,3.1622850287832254,2.835052769832306,4.239812195364809,2.397043300257044,0.9967098007107219,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.8940957038637742,9.999999980000006e-10,9.999999980000006e-10,0,0.10590429413622579,11659395,NA,NA,2.0202020202020203,2.0202020202020203
