model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,265,0.9967837144105511,22.25073415632425,3.129917024183689,3.373764866034896,2.1317019390563603,3.340922951590393,2.850181388763891,2.7652335385483147,0.9924598471841112,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9690396092944472,1.749765818719285e-5,2.221516407099486e-5,0,0.030920677883294667,11658703,-1143.4155617894887,1.182379709335399,74.34140625533331,75.1662540899642
