week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
233,11291682,154,204,0,369789,559,11661823,531,11291679.24,154.16,205.72,0,369796.32,560.12,11661835.44,572.68,11291505.6,133,169.8,0,369736.8,492,11661709.8,389,11291857.4,184.59999999999997,236.8,0,369871.4,615.2,11661950,955.9999999999998,2015-04-02
234,11295404,151,192,0,369391,554,11665119,599,11295401.36,148.2,192.56,0,369412.92,542.84,11665155.04,596.88,11295120.2,120.80000000000001,160.2,0,369310,483.2,11664967.600000001,383.20000000000005,11295762.600000001,178.8,229.79999999999998,0,369554.8,604,11665418.6,847.1999999999999,2015-04-09
235,11299094,148,196,0,368995,531,11668464,485,11299132.44,148.56,193.32,0,369003.12,525.48,11668477.44,479.8,11298767.6,112.6,160.2,0,368849.6,418.4,11668258.2,279.2,11299536.399999999,185.79999999999998,229,0,369206.4,615.5999999999999,11668774.8,683.8,2015-04-16
236,11302839,144,194,0,368593,535,11671799,463,11302897.24,140.92,190.64,0,368589.84,520.96,11671818.64,479.08,11302505.6,104.6,138.8,0,368322,396.8,11671571.2,244.6,11303413.8,167.39999999999998,232.99999999999997,0,368827,600.8,11672079.2,744.1999999999997,2015-04-23
237,11306648,138,179,0,368156,527,11675132,479,11306688.32,135.56,173.64,0,368150.56,490.76,11675148.08,507.44,11306171.2,87,125,0,367768.4,362.8,11674832.8,288.2,11307394,176.8,210.6,0,368472.6,596.4,11675469.8,793.5999999999999,2015-04-30
238,11310460,123,168,0,367735,462,11678488,448,11310508.88,122.92,167.52,0,367696.32,465.32,11678495.64,437.6,11309891.600000001,83.19999999999999,119.20000000000002,0,367261,312.2,11678171,224.2,11311322.4,169.79999999999995,224.4,0,368119.19999999995,602.2,11678878.600000001,612.3999999999999,2015-05-07
239,11314401,117,146,0,367197,435,11681856,400,11314355.52,112.16,149.76,0,367207.24,428.04,11681824.68,422.36,11313521,71.2,98.8,0,366644.4,300.2,11681396.8,257.2,11315149.2,161.79999999999995,224.19999999999993,0,367740.6,593.5999999999998,11682201.399999999,623.8,2015-05-14
240,11318252,105,130,0,366615,398,11685214,385,11318242.08,100.96,136.64,0,366673.56,385.84,11685153.24,399.88,11317225,62.2,89.6,0,366054,250.8,11684678.6,232.2,11319135.8,142.59999999999997,195.39999999999998,0,367372.2,550.8,11685552.8,539.5999999999999,2015-05-21
241,11322207,90,123,0,365976,358,11688511,355,11322170.64,91,122.32,0,366097.4,345.28,11688481.36,336.44,11321004.600000001,50.8,75.6,0,365394.19999999995,225.8,11687964.8,197.2,11323183.2,130.79999999999998,168.4,0,366945.80000000005,474.79999999999995,11689060.8,493.9999999999999,2015-05-28
242,11326239,79,123,0,365304,319,11691871,266,11326145.68,81.44,108.48,0,365483.08,304.08,11691818.68,276.44,11324904.2,40.4,61,0,364626.19999999995,177.2,11691264.4,161.6,11327340.600000001,119.59999999999997,145.6,0,366472.8,432.4,11692451.8,431.3999999999998,2015-06-04
243,11330151,74,102,0,364716,277,11695167,227,11330123.64,76.04,96.92,0,364839.72,275.36,11695136.32,253.92,11328707.6,38.599999999999994,47.8,0,363849.6,138.4,11694588,134,11331410.8,115.80000000000001,151.2,0,365900.8,409.4,11695827,498.3999999999999,2015-06-11
244,11334174,66,84,0,364087,261,11698468,238,11334126.76,69.56,91.96,0,364186.28,260.52,11698474.56,253.8,11332591,33,45.6,0,363071.8,129.8,11697875.8,84.80000000000001,11335433.399999999,111.99999999999997,144.59999999999997,0,365323.4,409.1999999999999,11699114,470.5999999999999,2015-06-18
245,11338188,65,86,0,363402,237,11701746,237,11338127.32,63.72,83.12,0,363505.16,238.4,11701779.32,244.28,11336559,29.6,41,0,362249.4,115.8,11701155.6,107,11339505.6,98.79999999999998,144.6,0,364740.4,394.79999999999995,11702451.2,420.79999999999984,2015-06-25
246,11342331,60,77,0,362702,219,11705143,210,11342160.92,60.68,82.72,0,362815.24,225.96,11705119.56,231.2,11340507.2,26,42.8,0,361471.19999999995,120.4,11704488.8,93.4,11343586.8,108.2,138.99999999999997,0,364184,368.99999999999994,11705846.2,511.7999999999999,2015-07-02
247,11346383,64,75,0,362066,218,11708496,207,11346202,62.64,79.4,0,362122.88,222.52,11708466.92,212.92,11344441.399999999,31.6,34.4,0,360680,109.80000000000001,11707794.8,79.60000000000001,11347736.8,114.19999999999996,133.39999999999998,0,363620.80000000005,362.7999999999999,11709192,417.79999999999995,2015-07-09
248,11350380,60,75,0,361356,211,11711816,213,11350234.48,63.52,81.76,0,361416.52,220.28,11711796.28,228.08,11348336.600000001,28.200000000000003,35.2,0,359896.4,106.20000000000002,11711096.6,103.4,11351927.8,116.8,151,0,362983.6,391.59999999999997,11712535,460.79999999999995,2015-07-16
249,11354239,60,73,0,360739,205,11715142,183,11354252.72,62.64,80.24,0,360722.36,220.72,11715117.96,195.96,11352327,29.200000000000003,30,0,359109.4,97,11714402.8,65.6,11355968.4,123.59999999999998,156.19999999999996,0,362441,424.4,11715819,383.59999999999997,2015-07-23
250,11358273,57,68,0,360094,196,11718425,202,11358264.88,65.32,79.32,0,360033.64,222.4,11718443.16,219.76,11356221.8,30.200000000000003,33.800000000000004,0,358364.4,111,11717723.6,109,11360105.399999999,120.99999999999997,139.4,0,361881.4,407.99999999999994,11719093.600000001,400.79999999999984,2015-07-30
251,11362401,62,74,0,359441,204,11721756,208,11362300.64,64.96,82.92,0,359340.68,223.08,11721789.2,206.72,11360215,25,36.400000000000006,0,357554.4,112,11721069,76.2,11364336.8,115.59999999999997,154.59999999999997,0,361280.19999999995,410.19999999999993,11722392,405.4,2015-08-06
252,11366443,60,69,0,358718,221,11725129,221,11366345,64.88,80.32,0,358667.96,228.32,11725158.16,239,11364165.6,24.2,35.2,0,356780.4,88.4,11724513.600000001,63.60000000000001,11368548.399999999,116.59999999999997,149.4,0,360723.80000000005,403.59999999999997,11725777.600000001,490.99999999999994,2015-08-13
253,11370428,67,72,0,357980,215,11728586,203,11370367.68,67.12,83.76,0,357978.88,232.2,11728497.44,219.96,11368063,19.8,30.200000000000003,0,355998.19999999995,85,11727878,83.2,11372595.8,109.59999999999997,158.79999999999995,0,360192.6,445.4,11729047.6,437.19999999999993,2015-08-20
254,11374147,58,84,0,357266,230,11731896,235,11374422.72,62.28,86.96,0,357298.64,234.04,11731870.6,248.4,11372030,20.6,29.6,0,355227.4,79.6,11731318.6,74.2,11376615.8,105.4,146.6,0,359620.8,388.2,11732446,479.7999999999997,2015-08-27
255,11378263,62,76,0,356534,221,11735184,220,11378411.92,65.76,78.84,0,356633.04,227.24,11735189.56,221.92,11375904.6,21.4,28,0,354439.8,81,11734616.8,101,11380806.8,124,143.19999999999996,0,359070.80000000005,391.6,11735746.8,462.7999999999999,2015-09-03
256,11382259,59,78,0,355713,208,11738451,207,11382420.88,60.08,79.72,0,355944.28,222.4,11738504.96,229.44,11379808.2,24,25,0,353689,73.6,11737887.4,58.2,11384880.2,109.4,152.79999999999995,0,358539.4,425.4,11739114.399999999,446,2015-09-10
257,11386308,60,78,0,355018,209,11741873,210,11386454.56,62.44,80.96,0,355271.08,218.32,11741869.04,209.28,11383799.2,21.4,33,0,352963.6,83.2,11741245.2,58.6,11388997.4,109,141.99999999999997,0,358000.6,391.4,11742482.6,353.6,2015-09-17
258,11390204,61,80,0,354345,215,11745234,219,11390523.04,63.36,77.68,0,354582.96,216.56,11745247.04,234.44,11387787.8,30.2,31.8,0,352216.6,89.8,11744582.2,76.6,11393183.8,110.79999999999997,134.2,0,357405.4,361.4,11745875.600000001,417.79999999999995,2015-09-24
259,11394412,54,76,0,353645,213,11748578,206,11394577,61.32,81,0,353893.48,224.72,11748612.8,243.68,11391731.4,31.6,32.4,0,351476.8,107.4,11747934.4,110.60000000000001,11397439.8,106.19999999999999,138.79999999999995,0,356801.6,383.4,11749225.2,510.5999999999999,2015-10-01
260,11398547,59,78,0,353009,206,11751920,205,11398577.76,61.28,79.76,0,353219.64,221.64,11751938.44,224.36,11395725.399999999,24.799999999999997,35.4,0,350729.19999999995,103.6,11751255.8,96.2,11401532.600000001,106.19999999999999,128,0,356153.80000000005,364.5999999999999,11752583.4,407.79999999999995,2015-10-08
261,11402456,60,78,0,352306,238,11755317,198,11402612.64,63.08,80.44,0,352541.48,224.48,11755297.64,227.24,11399735,25,34.2,0,349927.4,94.8,11754597,81,11405718.2,120.19999999999999,148.4,0,355517.4,386,11755967.2,434.5999999999999,2015-10-15
262,11406409,56,76,0,351570,215,11758648,214,11406609.8,60.12,82.08,0,351873.2,223.76,11758625.2,218,11403760.6,25.2,28,0,349189.19999999995,88.19999999999999,11757854.2,89,11409800,112.59999999999998,142.2,0,354935.2,394.79999999999995,11759380.2,393.79999999999995,2015-10-22
263,11410332,63,73,0,350916,208,11762066,175,11410637.24,64.52,80.64,0,351211,226.88,11761993.4,214.96,11407719.2,28.2,34.2,0,348414,98.6,11761193.6,76.2,11413977,120.2,159.6,0,354364.2,421.3999999999999,11762807,548.1999999999998,2015-10-29
264,11414430,61,90,0,350308,241,11765431,238,11414655.24,64.8,87.64,0,350557.16,233.24,11765364.84,236.04,11411595.8,27.200000000000003,43.6,0,347667,106.6,11764549.399999999,98,11418227.8,118.39999999999998,157.39999999999998,0,353792.2,432.4,11766136.6,463.4,2015-11-05
265,11418404,59,81,0,349681,240,11768751,207,11418692.64,64.44,89.68,0,349895,240.32,11768741.76,245.68,11415453,29,48.6,0,346916.6,121.80000000000001,11767964.600000001,109.6,11422272.600000001,105.99999999999997,161,0,353272.19999999995,423.5999999999999,11769507.2,457.39999999999975,2015-11-12
266,11422305,63,76,0,349036,207,11772080,207,11422697.96,65.48,82.2,0,349255.28,235.8,11772100.92,235.24,11419316.8,31.400000000000002,40.2,0,346176.6,124.6,11771322.6,100,11426526.4,126.39999999999995,138.99999999999997,0,352773.80000000005,388.1999999999998,11772888.6,465.1999999999998,2015-11-19
267,11426462,59,76,0,348456,228,11775453,174,11426736.04,60.96,77.2,0,348604.2,222.12,11775478.4,215,11423368.4,30,31.400000000000002,0,345430.6,114.6,11774732,116.20000000000002,11430610,109,134.79999999999995,0,352203.2,390.79999999999984,11776321.6,412.79999999999995,2015-11-26
