week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10905913,1873,2288,0,4902,7061,10914908,7070,10906025.84,1811.12,2204.28,0,4869.84,6963.2,10914911.08,6917.56,10904569,1192.6,1686.4,0,4420.2,5992.200000000001,10914757.2,5901.6,10907426.8,2631.7999999999993,2681,0,5526.6,8054,10915077.4,7996,2010-10-21
2,10903133,1829,2410,0,11152,6440,10918064,6422,10902445.64,1832.24,2458.48,0,11295.28,6701.04,10918031.64,6717.16,10899065,1176.8,1671.4,0,9462.8,4849.6,10917802,4938.4,10905610.8,2716,3475.7999999999997,0,13564,8786.199999999999,10918205.6,8970.199999999999,2010-10-28
3,10899540,1988,2407,0,17737,6665,10921155,6692,10898469.84,1960.16,2549.44,0,18173.68,7006.24,10921153.12,6990.52,10892849.2,1067.4,1552.4,0,14116.8,4313.8,10920837.2,4334.4,10904227.8,2912.2,3677,0,22309.199999999997,10232.2,10921366.8,10134.599999999999,2010-11-04
4,10895537,2128,2642,0,24475,7007,10924300,7049,10894079.48,2173.32,2708.2,0,25302.2,7340.48,10924263.2,7311.92,10885114.8,1117.6,1566.6,0,18661.8,4331.4,10923881.2,4284,10902686.2,3667.7999999999993,4136.5999999999995,0,31804,11151.2,10924540.6,11239.199999999999,2010-11-11
5,10891081,2038,2897,0,31701,7568,10927404,7493,10889732.28,2085.96,2735.96,0,32826.24,7625.16,10927380.44,7581.48,10877077,854.8000000000001,1181.6,0,22859.2,3626.2,10927030,3713.2,10902059.8,3206,4290.999999999999,0,43014.399999999994,12248.399999999998,10927658.4,12259.599999999999,2010-11-18
6,10887948,1946,2496,0,38656,6799,10930571,6587,10885927.84,1927.4,2593.28,0,40054.88,7176.32,10930503.4,7179.6,10869275,659.2,1073,0,26139,3096.6,10929967.8,2976.4,10902415,3754.999999999999,4362.799999999999,0,54161.799999999996,11992.999999999996,10930861.8,11897.199999999997,2010-11-25
7,10884995,1896,2269,0,44708,6466,10933673,6412,10882464.4,1877.52,2392.04,0,46879.96,6735.44,10933613.92,6682,10860919.6,584.2,853.5999999999999,0,28721,2376,10932923.2,2364.4,10903138.2,3738.2,4416.399999999999,0,64878.39999999999,12320.399999999994,10934028.600000001,12213.999999999995,2010-12-02
8,10881571,1607,2115,0,50825,6118,10936803,6337,10879680.8,1584.84,2191.52,0,53276.36,6321.32,10936733.52,6279.4,10853452.8,539,739.6,0,30934.6,2175.4,10936099.2,2157.6,10904374.2,3142.999999999999,4043.8,0,76104.4,11414.8,10937158.6,11393.4,2010-12-09
9,10879536,1260,1659,0,57274,4800,10939872,4734,10877773.88,1394.24,1910.72,0,58777,5362.92,10939855.84,5362.16,10847885.8,434.2,647.6,0,33039.4,1881.4,10939128.2,1877.1999999999998,10905848.4,2725.3999999999996,3475.2,0,86248.4,9510.199999999999,10940382.2,9467.999999999998,2010-12-16
10,10879171,1037,1370,0,61702,3931,10943068,3909,10876619.8,1169.28,1613.48,0,63576.12,4654.88,10942978.68,4642.04,10843901.8,338.2,500.2,0,34750.8,1479.6,10942247,1458.2,10907719,2281,2892,0,94452.79999999999,8428.4,10943490,8438.199999999999,2010-12-23
11,10878976,846,1177,0,65275,3364,10946158,3343,10876111.84,1043.76,1366.92,0,67577.44,3916.52,10946099.96,3897.36,10840930.8,253,412.8,0,35831.4,1191,10945450.8,1222.2,10909895,2294.5999999999985,2635.399999999999,0,101186.19999999998,7476.599999999997,10946652.6,7428.199999999997,2010-12-30
