model,parid,rho_epi,tau_epi,beta1_joint,beta2_joint,beta3_joint,beta4_joint,beta5_joint,beta6_joint,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq_epi,kappa,S_0,E_0,I_0,A_0,R_0,pop_0,rho_end,tau_end,sig_sq_end,epi_loglik,epi_loglik.se,end_loglik,end_loglik.se,full_loglik,full_loglik.se
if,62,0.118378346790882,997.9898028849483,6.167084815201824,2.934433581949313,5.2495264814030635,3.1225695014404606,5.901667260394488,2.4455236759130905,0.9955015235148065,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.10492690859406499,0,0.9973126391727111,0.0026870815171080083,2.793101809426264e-7,0,0,10911819,0.05779894592680015,101.26711094458437,0.1997888778008782,-1722.0111177557012,4.924929395851408,-1443.9079793703509,3.9757954422842494,-2857.510062346047,0.9346801895985445
