model,parid,rho_epi,tau_epi,beta1_joint,beta2_joint,beta3_joint,beta4_joint,beta5_joint,beta6_joint,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq_epi,kappa,S_0,E_0,I_0,A_0,R_0,pop_0,rho_end,tau_end,sig_sq_end,epi_loglik,epi_loglik.se,end_loglik,end_loglik.se,full_loglik,full_loglik.se
if,333,0.08180269822761735,4055.1116531353814,12.41684011934401,0.474737681438504,10.729231143269754,2.2837040685206538,10.660850565310879,0.8824175296969368,0.9869434555006057,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.13182225510401277,0,0.9977652915296619,0.0022339098757820494,7.98594556122121e-7,0,0,10911819,0.03056872079985262,83.55745671560227,0.19821991918227283,-2471.1316921352523,49.136154147688686,-1787.5864151085286,23.303734383321984,-3766.1697549354994,122.33968774162784
