model,parid,rho_epi,tau_epi,beta1_joint,beta2_joint,beta3_joint,beta4_joint,beta5_joint,beta6_joint,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq_epi,kappa,S_0,E_0,I_0,A_0,R_0,pop_0,rho_end,tau_end,sig_sq_end,epi_loglik,epi_loglik.se,end_loglik,end_loglik.se,full_loglik,full_loglik.se
if,82,0.8384395328770015,595.3954695494839,4.223204722648315,2.290763597738209,3.402175975025963,2.400649989893931,4.106307279303725,1.711942578132783,0.9949877302192813,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.09067127009646914,0,0.9996141423752203,3.8559746736902776e-4,2.601574105528829e-7,0,0,10911819,0.8946718109458475,472.04137816495614,0.19127160963474213,-1615.7661285277647,14.508892180664724,-1727.7061656802234,24.42714431567506,-2755.4519987125364,0.7279230765124178
