week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10896008,3065,3940,0,11897,9158,10914920,9147,10895634.28,3266.04,3989.48,0,12039.44,9346.16,10914929.24,9169.48,10891960,2308.4,3229,0,10761.8,7314,10914828.600000001,7140,10898213.2,4888.799999999999,5145.5999999999995,0,13854.400000000001,12214.8,10915044.8,11951.199999999999,2010-10-21
2,10887857,3350,4005,0,23359,10833,10918043,10730,10887100.76,3369.28,4167.76,0,23415.28,11596.88,10918053.08,11468.92,10876840.8,2083.3999999999996,2934.8,0,19984.6,8640.2,10917918.8,8023.200000000001,10892497,5037.999999999998,6312.7999999999975,0,29933,17799.799999999996,10918209.8,18206.999999999993,2010-10-28
3,10879945,3190,4040,0,34462,11162,10921151,11262,10878500.28,3243.44,4312.88,0,35081.24,11886.08,10921137.84,11512.52,10863731,2195.2,2952.4,0,28267.4,7985.8,10920989.8,7588.200000000001,10887481.8,4761.999999999999,6500.999999999999,0,47236.59999999999,17738.399999999994,10921248,17136.199999999997,2010-11-04
4,10871252,3150,4170,0,45320,11594,10924292,11222,10869427.76,3550.04,4392.84,0,46906.4,12006.88,10924277.04,11643.64,10849271.8,2181.6,2567,0,36562.4,7587.6,10924052.8,7014.4,10882499.2,5718.6,6545.5999999999985,0,63672.59999999998,17862.599999999995,10924476.8,17255.199999999997,2010-11-11
5,10861925,3533,4512,0,56812,12389,10927424,11405,10859905.92,3569.68,4676.76,0,59250.52,12761.08,10927402.88,12420.16,10831661,1672,2221.4,0,44112.600000000006,6899.200000000001,10927220.2,6615.8,10878540.399999999,5896.199999999999,7542.2,0,82316.79999999999,20249.8,10927526.8,20026.399999999998,2010-11-18
6,10855173,3204,4324,0,68850,12118,10930567,12187,10850531.6,3467.76,4608.32,0,71952.92,12798.6,10930560.6,12660.8,10817203.399999999,1765.8,2173.6000000000004,0,50990.2,6126.4,10930350.2,6251,10874943.600000001,6123.999999999999,7947.199999999999,0,102405.4,21333.4,10930749.399999999,19785,2010-11-25
7,10846453,3262,4124,0,79863,11445,10933710,10699,10842003.6,3196.48,4319.48,0,84177.24,12133.04,10933696.8,11576.04,10803533,1367.4,1939.4,0,57965.6,5625.4,10933487.2,5738.200000000001,10871257.8,5208.999999999996,7087.7999999999965,0,119287.59999999998,19703.799999999992,10933938.399999999,19284.399999999994,2010-12-02
8,10838812,3053,3859,0,90182,11274,10936789,10755,10833873.4,3170.2,4125.92,0,95626.92,11484.32,10936796.44,11101.4,10788496.6,1162.2,1754.6000000000001,0,64044.2,4960.6,10936490.399999999,4868.6,10869740.4,5351.4,6600.5999999999995,0,136660.8,18306.599999999995,10937068.2,17270.6,2010-12-09
9,10830850,2833,4001,0,103426,10574,10939908,10429,10826604.16,2804.24,3974.44,0,106530.12,11011,10939912.96,10664.08,10777248.399999999,1084.8,1410.8,0,68257.2,4018.4,10939520.6,3724.4,10869075,4556.999999999999,7076.999999999999,0,153156.19999999998,19113.799999999996,10940222.8,18417,2010-12-16
10,10827857,2612,3460,0,111225,9846,10943105,9338,10820000.84,2680.64,3727.28,0,116653.16,10156.32,10943061.92,9938.36,10766575.6,1190.2,1664.2,0,72172.6,4365.4,10942742.4,3681.6000000000004,10867788.8,5177,6725.4,0,167251.4,17680.6,10943373.8,17158.2,2010-12-23
11,10823609,2124,3111,0,117835,8989,10946202,8638,10814714.24,2333.52,3177.76,0,125952.6,9057.2,10946178.12,8782.68,10758777.399999999,1098.8,1349.4,0,76644,4096.6,10945839.2,4177.2,10866662.6,4847.999999999998,6743.5999999999985,0,180416.4,18725.399999999998,10946484.600000001,18314.8,2010-12-30
12,10820256,1854,2428,0,125206,7397,10949293,7629,10810717.96,2040.24,2717.04,0,133823.24,7734.72,10949298.48,7702.8,10751824.4,890.6,1262.4,0,80533.6,3564.2,10948932.2,3456.6000000000004,10866387.6,4094.6,5427.199999999997,0,190755.2,15457.599999999993,10949685,15542.599999999995,2011-01-06
13,10819893,1548,2343,0,129878,6578,10952391,6013,10807413.6,1827.16,2500.16,0,140682.08,6987.24,10952423,6818.76,10745679.399999999,786.6,1140.2,0,83930.8,3123.2000000000003,10952026.600000001,2958.8,10866096.8,3977.399999999998,4874.199999999999,0,200449.8,13055.999999999996,10952832,12884.599999999999,2011-01-13
14,10820289,1319,1940,0,133278,5454,10955558,5466,10804857.6,1633.64,2206.56,0,146869.96,6259.56,10955567.76,5960.48,10739510,710.2,865.8,0,87260.8,2703.2000000000003,10955234.2,2599.2,10866096.2,3280.5999999999985,4558.7999999999975,0,210035.4,13189.39999999999,10955977.8,12637.99999999999,2011-01-20
15,10820029,1256,1619,0,136009,4539,10958698,4565,10803007.6,1444.28,1948.92,0,152292.2,5537.96,10958693,5300.84,10731777,519,740.8,0,90043.20000000001,2170.8,10958324.600000001,2192.8,10866814.8,3268.599999999997,4320.399999999996,0,219169.8,11855.399999999989,10959143.2,11056.599999999991,2011-01-27
16,10819935,1083,1475,0,139380,4172,10961843,4210,10801715.96,1325.76,1757.56,0,157051.8,4962.92,10961851.08,4826.16,10725838,513.2,653.2,0,92344,1899.6000000000001,10961492.2,1791.4,10867754.399999999,2922.999999999998,4299.599999999997,0,229462.19999999998,11837.199999999993,10962297,11186.399999999996,2011-02-03
17,10816713,1077,1362,0,143578,3501,10964932,3487,10800699.88,1256.52,1652.76,0,161369.32,4620.6,10964978.48,4497.48,10721039.600000001,461.80000000000007,670.6,0,94410,1869.2,10964585,1840.2,10868844.2,2691.9999999999977,3984.3999999999974,0,238333,10931.999999999993,10965445,10172.199999999993,2011-02-10
18,10814101,888,1313,0,150257,3553,10968084,3595,10799902.04,1202.96,1585.84,0,165431.04,4417.32,10968121.88,4261.8,10716649.2,419,592,0,96402.8,1626.2,10967728.2,1637.6,10869985,3013.2,3460.999999999999,0,246357.59999999998,9770.999999999996,10968532.600000001,8947.199999999995,2011-02-17
