model,parid,rho_epi,tau_epi,beta1_joint,beta2_joint,beta3_joint,beta4_joint,beta5_joint,beta6_joint,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq_epi,kappa,S_0,E_0,I_0,A_0,R_0,pop_0,rho_end,tau_end,sig_sq_end,epi_loglik,epi_loglik.se,end_loglik,end_loglik.se,full_loglik,full_loglik.se
if,50,0.9751611230815819,251.51995278251798,3.836736575336343,2.5532374423194097,2.945925219855537,2.871676362719963,3.324568387426343,2.3244413220545086,0.9944553733941021,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.07828302853670226,0,0.9995439620962181,1.3280415395975726e-5,4.427574883856921e-4,0,0,10911819,0.630343458365208,87.46211105912958,0.1432438627706375,-1621.1926997280461,0.8884573762079349,-1208.0664411197686,5.685206293779372,-2748.3104449644447,0.7329298688387685
