model,parid,rho_epi,tau_epi,beta1_joint,beta2_joint,beta3_joint,beta4_joint,beta5_joint,beta6_joint,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq_epi,kappa,S_0,E_0,I_0,A_0,R_0,pop_0,rho_end,tau_end,sig_sq_end,epi_loglik,epi_loglik.se,end_loglik,end_loglik.se,full_loglik,full_loglik.se
if,95,0.22146398417186322,356.9119185155354,3.7130310813380416,3.153318785771724,2.949620293157409,3.5413439658942005,3.4306411806483537,3.057568467868098,0.996837741643919,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.10857568493079776,0,0.9983965032863726,6.769605419690105e-6,0.0015967271082075883,0,0,10911819,0.18909323127384076,64.4136890088947,0.15004608542583583,-1636.2998487234765,0.16910289886769192,-1269.8434131425352,8.380750684422825,-2765.4419035317546,0.5479843813999121
