model,parid,rho_epi,tau_epi,beta1_joint,beta2_joint,beta3_joint,beta4_joint,beta5_joint,beta6_joint,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq_epi,kappa,S_0,E_0,I_0,A_0,R_0,pop_0,rho_end,tau_end,sig_sq_end,epi_loglik,epi_loglik.se,end_loglik,end_loglik.se,full_loglik,full_loglik.se
if,109,0.6145599814406707,1205.8123013867225,3.846592008925496,2.266177614250737,3.0411723099010697,2.9631899989988244,3.2502444041813474,2.337888473695679,0.9959408713245032,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.09649235931766172,0,0.9992340903848087,1.0629478612264999e-6,7.648466673301687e-4,0,0,10911819,0.9324185578409521,40.43747867286247,0.09723247890074077,-1684.5590214255096,11.339012130153462,-1304.3826615789337,18.530765905730412,-2826.596740683105,1.4226719281850357
