model,parid,rho_epi,tau_epi,beta1_joint,beta2_joint,beta3_joint,beta4_joint,beta5_joint,beta6_joint,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq_epi,kappa,S_0,E_0,I_0,A_0,R_0,pop_0,rho_end,tau_end,sig_sq_end,epi_loglik,epi_loglik.se,end_loglik,end_loglik.se,full_loglik,full_loglik.se
if,220,0.5657217000355483,474.3892749807323,4.24221215364522,1.9887220041756393,3.510147892241791,2.219037268892844,3.9072163124196004,1.8600333288589403,0.9998233803432377,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.09680357200065916,0,0.9991387390004436,3.921094453419501e-6,8.573399051029009e-4,0,0,10911819,0.7721881942076254,202.97375107978849,0.17033884352439654,-1609.7940231726297,4.309043553433219,-1483.948757007525,9.592379152730143,-2744.600284882172,2.551050975759911
