model,parid,rho_epi,tau_epi,beta1_joint,beta2_joint,beta3_joint,beta4_joint,beta5_joint,beta6_joint,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq_epi,kappa,S_0,E_0,I_0,A_0,R_0,pop_0,rho_end,tau_end,sig_sq_end,epi_loglik,epi_loglik.se,end_loglik,end_loglik.se,full_loglik,full_loglik.se
if,388,0.32598838685293846,226.5000622844813,4.360253899089335,2.5788347334884536,3.220576690332336,2.557761846133711,4.0427269506331305,1.6230242912874093,0.9998035770022036,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.08098125645598657,0,0.9991103471740908,8.878393717879359e-4,1.8134541211851733e-6,0,0,10911819,0.4684342099964592,91.7269610522244,0.12987066012146822,-1635.7516785826247,0.3850528727114683,-1400.0606742064522,8.656861481826184,-2765.966539226541,0.5880446513621923
