model,parid,rho_epi,tau_epi,beta1_joint,beta2_joint,beta3_joint,beta4_joint,beta5_joint,beta6_joint,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq_epi,kappa,S_0,E_0,I_0,A_0,R_0,pop_0,rho_end,tau_end,sig_sq_end,epi_loglik,epi_loglik.se,end_loglik,end_loglik.se,full_loglik,full_loglik.se
if,409,0.6147671547418531,226.6705285920281,3.4140379428584673,2.859327831294521,2.476201887684556,3.1404469732733724,3.1065785094402214,2.4056874408173665,0.9998078868679184,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.08739729117763316,0,0.9994559185607552,5.234915246520962e-4,2.0589914592660526e-5,0,0,10911819,0.7649661308400086,40.30296136129733,0.0951479712534209,-1620.6475300455845,0.7612544587523803,-1302.7097560656093,1.3663956365449832,-2744.442274147446,0.9832430387874546
