week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10729859,52578,46472,0,79650,99516,10914938,8034,10734022.76,51688.96,48573.72,0,80651.48,100442.16,10914936.92,8033.44,10665790.2,27339.2,30107.800000000003,0,62553.8,63819.4,10914833.2,4988.6,10792639,79783.79999999999,76632.99999999999,0,103268.19999999998,152443.4,10915062.4,12067.199999999999,2010-10-21
2,10376548,128732,123101,0,291885,271191,10918094,22422,10353623.6,140568.64,131229.72,0,292661.08,295071,10918083.04,23600.84,10091466.6,85852.4,68323,0,187166,162821.6,10917853,13488.4,10577010,233454.3999999999,213353.39999999997,0,400563.79999999993,448574.6,10918239.4,36098.99999999999,2010-10-28
3,9405417,301924,306730,0,850274,782773,10921231,62741,9466245.44,299780.84,312381,0,842820.08,732569,10921227.36,58638.72,8824600.4,157190.2,167073.8,0,508984,412749.4,10920968.2,32022,10063214.2,472993.6,511926.9999999999,0,1243291.7999999998,1142001.1999999997,10921396.4,90961.39999999998,2010-11-04
4,7896506,427567,545539,0,2028154,1397750,10924397,109355,7939606.28,448298.44,538546.4,0,1997941.8,1384559.8,10924392.92,111083.64,6859269.800000001,278224.2,276299.4,0,1142999.6,688841.4,10924167.2,53390.6,9167840.799999999,705005.5999999999,772450.7999999998,0,2836656.7999999993,2021709.4,10924626.4,165752.39999999997,2010-11-11
5,6051434,467656,617686,0,3666658,1703372,10927559,139743,6202335.48,489330.88,612769.24,0,3623102.96,1706263.12,10927538.56,136910.52,4823116,268250.19999999995,388084.80000000005,0,2194987.6,1133977.4,10927298.2,93401.79999999999,7977156.399999999,697782.6,787867.3999999999,0,4824375.6,2265102.5999999996,10927773.6,185171.59999999998,2010-11-18
6,4711273,307420,495578,0,5402368,1620961,10930681,126792,4875671.08,315346.24,504132.48,0,5235521.6,1514873.36,10930671.4,122638.48,3739671.4,163664.6,302035.80000000005,0,3373028.4000000004,953927.2,10930336.2,74977.4,6735198.8,486610.2,747006.2,0,6561453.6,2037617.4,10931011.399999999,164863.8,2010-11-25
7,3931918,165752,302999,0,6453538,952288,10933805,75442,4139803.16,176466.36,287989.44,0,6329564,892572.96,10933822.96,72043.08,3316738.6,85804,151452.2,0,4635616.399999999,446228.6,10933413.8,35854,5644566.800000001,325949.59999999986,428972.19999999995,0,7345150.6,1301142.4,10934248.2,106334.19999999998,2010-12-02
8,3620200,86319,144278,0,7117668,434720,10936980,34476,3746586.8,96523.2,157554.64,0,6936310.16,493160.04,10936974.8,39264.28,3113935,35713.4,69482.4,0,5587036,225175.2,10936542.2,18158.8,4850709.2,244030.59999999998,327344.9999999999,0,7678852.199999999,962237.3999999996,10937441.600000001,76823.79999999997,2010-12-09
9,3447977,38186,68829,0,7345288,216647,10940135,16881,3541819.8,54069.24,86998.84,0,7257227.88,268407.44,10940115.76,21319.48,3056431.8,13899,29100.6,0,6254132.8,88383.2,10939623.8,7078.6,4390875.6,156617.3999999999,225364.7999999999,0,7832147.2,661424.3999999998,10940552.399999999,53291.79999999999,2010-12-16
10,3341594,19552,32969,0,7527431,106627,10943291,8491,3448737.88,24954.04,45297.16,0,7424283.56,144009.16,10943272.64,11627.76,3010902.2,6679.6,12664.8,0,6631668.800000001,41432.8,10942743.8,3347.4,4151414.4,61078.59999999999,127285.4,0,7880808.2,390488.3999999999,10943716.4,31738.59999999999,2010-12-23
