week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10715316,48783,53544,0,104650,111016,10914935,11862,10712505.12,48794.6,52219.2,0,101412.56,111730.36,10914931.48,11896.24,10641671.8,30765.6,32876,0,74463.2,65415,10914756.8,7019.6,10776743.600000001,77677.6,76879.79999999999,0,123639.4,158629.99999999997,10915072.2,17091.6,2010-10-21
2,10430365,90849,97183,0,294577,237056,10918030,25655,10417404.24,97178.92,104369.88,0,299091.36,250281.2,10918044.4,26683.16,10151541.600000001,47594.2,68185.2,0,199472,159517,10917812.4,16832.2,10592518.2,184788.39999999985,178161.39999999994,0,428261.4,399544.19999999984,10918301.6,43478.19999999998,2010-10-28
3,9919720,158513,163112,0,643882,408744,10921180,44539,9921894.16,162134.88,174158.36,0,663001.52,434835,10921188.92,46434.8,9489478.200000001,84922.2,94561.6,0,430353.4,244463.6,10920942.6,26691.2,10305576.399999999,230907.99999999997,248158.59999999998,0,976630.1999999996,663950.3999999997,10921462.8,71462.39999999998,2010-11-04
4,9257172,192377,247040,0,1258443,626417,10924314,68031,9229108.48,212746.56,252374.28,0,1230085.88,647582.96,10924315.2,69830.44,8482403.6,125104.80000000002,144626.2,0,757768.2,366833.6,10924077.600000001,41040.200000000004,9840548,366396,387125.6,0,1754998.9999999993,1005016.3999999999,10924673.8,110729.4,2010-11-11
5,8509259,246511,308406,0,1903730,822310,10927437,87606,8325395.04,259916.36,324116.96,0,2018040,863669.28,10927468.36,92273.36,7175359.4,117515.8,173199.2,0,1238861.6,456025.80000000005,10927211.399999999,47423.399999999994,9397694,437818.39999999997,530433.6,0,2929154.3999999994,1435675.7999999998,10927793.8,154240.39999999997,2010-11-18
6,7604124,226190,297922,0,2742992,862223,10930620,93480,7434448.56,239761.56,326578.36,0,2929833.04,920399.92,10930621.52,97909.32,6125456.199999999,165445.2,232611,0,1798993.6,640469.8,10930341.4,66986.6,8613709.6,374220.59999999986,495446.99999999994,0,4067690,1440632.5999999996,10931020,149466.8,2010-11-25
7,6907449,186937,253069,0,3667453,719183,10933776,76232,6727173.28,186940.84,264825.28,0,3754812.8,771621.92,10933752.2,82367.84,5436563.4,113143.4,150999,0,2567974.4,481267.4,10933430.8,51254.6,7932651.3999999985,294305.79999999993,386794.1999999999,0,5025983.4,1147559.9999999998,10934099.2,126580.19999999998,2010-12-02
8,6523607,118542,182439,0,4104612,548343,10936917,58707,6241680.16,128065.2,186535.8,0,4380633.84,557844.6,10936915,60151.4,5056399,64182.6,110018.6,0,3217243.2,323397.4,10936537.2,34698.8,7269274.799999999,223162.39999999994,299430.99999999994,0,5615638.799999999,833538.3999999999,10937368.4,89383.6,2010-12-09
9,6151589,74242,118090,0,4529196,366564,10940043,39745,5919253.44,82969.48,127598.68,0,4810242.96,382301.64,10940064.56,40969.32,4826504.800000001,33696,60767.8,0,3855956,196407,10939628.4,21281.2,6749540.199999999,171883.19999999992,253845.99999999983,0,5954607.6,684617.5999999995,10940430.8,73201.19999999995,2010-12-16
10,5894229,48872,82542,0,4875125,245841,10943179,25944,5726153.88,49239.68,78428.36,0,5089382.44,242568.68,10943204.36,26023.56,4725650.4,18090.800000000003,34243.4,0,4269754.199999999,111833.8,10942737,11818.2,6526542.6,98131.4,159102.39999999994,0,6146586.6,504909.19999999966,10943668.8,53763.79999999997,2010-12-23
11,5689262,27323,45449,0,5116065,141178,10946337,14893,5614202.4,31403.56,47700.08,0,5253036.76,146084.4,10946342.8,15502.04,4682871.2,9881.800000000001,17126.4,0,4470886.4,54519.8,10945819,5717.6,6376411.399999999,69069.39999999997,90661.59999999998,0,6226053.3999999985,278217.5999999999,10946820.399999999,29056.399999999994,2010-12-30
12,5652184,16521,25365,0,5274146,80011,10949393,8622,5546569.2,20603.76,31597,0,5350683.32,95043.92,10949453.28,10187.24,4664248.8,5562.4000000000005,8722.8,0,4602222.8,28665.4,10948961.8,3082.2,6275522.199999999,44880.59999999999,67915.39999999998,0,6262584.199999999,201943.59999999992,10949905,22326.399999999987,2011-01-06
13,5584081,10462,15452,0,5291525,46907,10952584,5166,5508651.72,13033.4,21144.6,0,5409756.64,62249.44,10952586.36,6613.56,4661191.6,2177.6,4329.4000000000005,0,4701247.199999999,13965.6,10952096.6,1418.2,6183366,36684.799999999974,56542.799999999996,0,6278391.399999999,156909.59999999998,10952949.399999999,16984,2011-01-13
14,5506525,5860,9569,0,5390251,27951,10955752,2889,5489092.76,8295,13651.56,0,5444677.88,41225.36,10955717.2,4346.28,4668767.2,1217.6,2307.2000000000003,0,4769378,7243.2,10955217.399999999,746.6,6167361.800000001,24769.99999999999,42643.59999999998,0,6279381.799999999,123359.39999999992,10956097,12839.199999999992,2011-01-20
15,5495240,4147,6200,0,5452325,18662,10958784,1863,5481027.24,6079.52,9395.92,0,5462311.44,27273.44,10958814.12,2928.16,4680621.8,724.6,1214.2,0,4784149,3577.6,10958352,402.79999999999995,6160041,20878.39999999999,31997,0,6273473.199999999,87655.19999999998,10959151.399999999,9372.599999999999,2011-01-27
16,5501522,2131,4189,0,5454077,13615,10961956,1389,5480704.68,4113.16,6500.92,0,5470619.08,19347.6,10961937.84,2061.68,4694055.800000001,447.8,746.5999999999999,0,4791558,2181.8,10961475.2,261.4,6159457,13433.19999999999,20616.599999999988,0,6264352.399999999,64876.79999999996,10962285,6924.799999999996,2011-02-03
17,5509888,2100,3370,0,5449517,8763,10965028,922,5485235.08,3424.24,4657.64,0,5471736.04,13173.84,10965053,1409.48,4710282.8,256.2,391,0,4794777,1189,10964582.2,109.19999999999999,6159746.4,12469.399999999994,15537.199999999986,0,6252857.999999999,42511.59999999996,10965489,4454.599999999997,2011-02-10
18,5523848,1560,2433,0,5443134,6877,10968195,784,5492722.52,2582.36,3530.2,0,5469335.8,10384.36,10968170.88,1111,4727588,187.79999999999998,256.20000000000005,0,4796973,782.8,10967670.2,81.4,6163413.4,9476.399999999998,13218.199999999997,0,6239239,39212.399999999994,10968591,4220.199999999999,2011-02-17
19,5538837,1329,1666,0,5431593,4695,10971356,535,5502547.52,1869.64,2689.04,0,5464205.2,7932.2,10971311.4,851.48,4745567.4,104.4,159.4,0,4796037.4,505.6,10970774.2,60.2,6167498.8,6243.999999999996,8889.799999999997,0,6224797.399999999,27891.399999999994,10971708.600000001,3154.5999999999995,2011-02-24
20,5553769,982,1530,0,5419795,4404,10974404,475,5513957.04,1402.04,2047.68,0,5457014.68,6018.92,10974421.44,637.6,4763614.6,78,113,0,4795523,369.4,10973925.2,41.2,6172455.6,3794.599999999999,6408.2,0,6210030.799999999,18516.199999999997,10974903.399999999,2021.3999999999996,2011-03-03
