week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10749520,38476,39865,0,83457,87198,10914930,10726,10748316.88,41083.04,40029.64,0,85505.68,87889.8,10914935.24,10799.4,10680493.2,21226.6,29319.200000000004,0,69444.6,60870.6,10914854.6,7288,10795608.8,75342.79999999999,58604.799999999996,0,103700.59999999999,121532.59999999998,10915043.600000001,14862.399999999996,2010-10-21
2,10546285,72730,73544,0,229782,183851,10918061,22573,10528620.84,73692.48,77799.92,0,237939.84,190569.92,10918053.08,23754.12,10326187.8,38878.600000000006,45797.600000000006,0,165909.8,114236.2,10917887.600000001,14252.6,10661469.6,127540.19999999998,129922.19999999998,0,348465.80000000005,315054.6,10918228.8,39064.99999999999,2010-10-28
3,10215794,113064,119803,0,481713,286622,10921198,35394,10164400.44,119726.92,127052.96,0,510015.64,322219.68,10921195.96,39430.36,9812256.2,63582,82189.2,0,340635.4,209909.8,10921003.6,25856.800000000003,10428357.4,188348.2,190320.4,0,763245.3999999999,491197.99999999994,10921363,60030.99999999999,2010-11-04
4,9697288,164485,188035,0,854369,465284,10924368,55419,9621121.4,167831.8,192976.08,0,942419.36,500070.8,10924348.64,61899.84,9048816.2,99475.8,109552.4,0,639808.4,302723.8,10924083.6,37470,10042974.8,234718.19999999995,304020.79999999993,0,1395762.7999999998,797698.7999999998,10924511,101300.19999999997,2010-11-11
5,9081888,176971,229033,0,1468461,613576,10927472,73562,8945920.76,201897.64,245051.96,0,1534582.04,647266.28,10927452.4,78648.8,8109063,117521.2,145529.2,0,1050224.4,369359.6,10927145.2,45226.4,9615376.4,364594.79999999993,373770.9999999999,0,2159860.8,966064.3999999999,10927712.2,114913.59999999998,2010-11-18
6,8265514,179363,260962,0,2058491,692044,10930581,82176,8238923.2,193865.64,264321.88,0,2233494.72,722855.72,10930605.44,88493.24,7130733.2,108806.79999999999,164310.2,0,1436173,423858.6,10930356,49939,9208886.4,301201.2,373259.19999999995,0,3146417.2,1140972.4,10930966.2,145158.4,2010-11-25
7,7419347,199770,237123,0,2984896,683190,10933724,84893,7541599.2,197328.48,255924.96,0,2938900.28,703469.84,10933752.92,86232.32,6416264.2,89461,144976.6,0,1924861.4000000001,413612.6,10933451,51021.2,8574124,298103.79999999993,394342,0,4055684.2,1026588.2,10934081.2,128402.2,2010-12-02
8,6814166,137627,206959,0,3739977,618951,10936858,78547,6995684.32,145813.2,206651.2,0,3588753.04,608815.04,10936901.76,75438.12,5933227.4,68388.6,112850,0,2542395,315454.6,10936601.2,37613.4,8153869.799999999,258248.1999999999,307510.1999999999,0,4691777,891487.9999999998,10937298,111076.99999999997,2010-12-09
9,6436687,99836,153527,0,4257229,464643,10939941,57221,6576721.2,105733.2,159530.12,0,4098026.68,471858.28,10940011.2,59096.96,5651673,53562,85135.8,0,2911175,268397,10939685.8,33959.6,7827528.999999999,171172.40000000002,272636.39999999997,0,5090563.8,787989.3999999999,10940453.399999999,101536.59999999998,2010-12-16
10,6188249,59449,97188,0,4589675,307784,10943102,37562,6318977.24,66457.76,102305.52,0,4455387.32,310985.24,10943127.84,37935.84,5493759.800000001,25878.2,49501.2,0,3211200.5999999996,150751.4,10942823.2,19234.600000000002,7565831.799999999,118539.4,158504.4,0,5345319,496611,10943613.8,60936.59999999999,2010-12-23
11,6027087,43151,63791,0,4815761,195813,10946247,24070,6154607.08,44681.84,67152.88,0,4679843.36,200891.2,10946285.16,24996.52,5412561,18308.6,29342.4,0,3463296.5999999996,89369.6,10945961.600000001,11242,7335027.799999999,86057,115379.2,0,5476060,342156.19999999995,10946810.8,41658.2,2010-12-30
12,5959174,20579,34152,0,4942002,109107,10949345,13848,6063421.16,25691.6,40374.88,0,4819905.64,125379.04,10949393.28,15507.48,5362318.6,8099.2,14105.4,0,3667265.4000000004,46743.4,10949052.600000001,5999.799999999999,7200650.799999999,46621.999999999985,72492.4,0,5542868,231588.59999999998,10949897.6,28342.199999999997,2011-01-06
13,5921180,13110,19886,0,4998188,59719,10952490,6956,6008700.68,17324.6,25700.36,0,4900817.12,78583.76,10952542.76,9715.24,5327109.2,4864.8,7364.6,0,3782140.8,23375.8,10952202.4,2852,7103104,41962.19999999999,59888.79999999999,0,5592324,166163.39999999997,10953118,20512.399999999994,2011-01-13
14,5902130,9590,13112,0,5030624,40624,10955614,4761,5974883.56,12516.72,18467.08,0,4949784.96,54250.28,10955652.32,6612.32,5321763.4,2780.6,4589.6,0,3874574,14079.2,10955275.4,1764.4,7019232.799999999,33772.19999999998,50387.99999999997,0,5619112.8,143225.59999999992,10956193.8,16720.39999999999,2011-01-20
15,5893850,5900,8897,0,5050062,27320,10958716,3440,5953968.56,9503.48,13633.92,0,4981669.24,39627.08,10958775.2,4829.4,5325321.2,2109.4,3490.8,0,3956505.4000000004,9994.4,10958411.4,1208,6949128.199999999,28077.599999999977,40096.19999999997,0,5624606.8,113240.99999999994,10959320.399999999,13695.599999999991,2011-01-27
16,5883556,4362,6553,0,5062751,19077,10961911,2460,5942688.4,6648.32,10044.84,0,5002536.8,29929.2,10961918.36,3700.36,5335232.2,1354.8000000000002,2208.2000000000003,0,4022177.8000000003,6710.4000000000005,10961571.8,822.8000000000001,6899251.199999999,20017.39999999998,29706.999999999978,0,5621965.8,86718.19999999995,10962431.6,10549.999999999993,2011-02-03
17,5881316,3342,4645,0,5072674,14257,10965121,1745,5937895.6,5302.24,7583.8,0,5014289.52,22016.6,10965071.16,2719.92,5347495.8,887,1234,0,4072969.5999999996,3896.4,10964694.8,470.6,6857725.4,15723.199999999993,21801.79999999998,0,5614058.4,62223.99999999994,10965599.399999999,7815.599999999993,2011-02-10
18,5883697,2400,3618,0,5075192,10129,10968189,1262,5937148.28,4252.48,6188.16,0,5020608.76,17623.76,10968197.68,2182.08,5361220,696.6,964.2,0,4112271.8,2840.4,10967813.8,364,6827389.6,14396.399999999992,20695.79999999999,0,5604379.399999999,56582.19999999997,10968822,6997.999999999996,2011-02-17
19,5887904,1878,2523,0,5075826,7317,10971336,851,5938346.48,4225.64,5343.56,0,5023398.96,14715.88,10971314.64,1807.68,5375676.4,389,598.2,0,4144078.8,1919.2,10970973.6,239.6,6802132.8,15280.799999999992,17735.19999999999,0,5593425,47869.99999999997,10971789.399999999,5907.7999999999965,2011-02-24
20,5877218,1542,1992,0,5078504,5861,10974481,756,5941625.72,3392.92,4750.56,0,5024685.8,13427.72,10974455,1656.28,5390321.2,259.6,407.6,0,4175309.8,1225,10974042.6,142.4,6769090.4,13486.199999999988,18097.59999999998,0,5582154.8,48347.799999999945,10975003.8,6129.999999999994,2011-03-03
21,5880232,1202,1782,0,5091161,4721,10977612,633,5946609.2,2838.6,4062.72,0,5024086.12,11491.32,10977596.64,1419.64,5404261.4,224.60000000000002,299.6,0,4210876.199999999,880.2,10977184,104.6,6738593.8,12727.599999999986,15772.199999999983,0,5571177,44290.59999999995,10978145.8,5328.9999999999945,2011-03-10
22,5894512,1056,1537,0,5084881,4332,10980749,543,5951464.72,3057.32,3993.88,0,5022216,10802.28,10980731.92,1332.4,5418515.2,213,366.40000000000003,0,4246333.2,925,10980200.8,109.80000000000001,6699334,16569.79999999998,18580.39999999998,0,5559967,49266.199999999946,10981225.4,6056.399999999994,2011-03-17
23,5908938,786,1176,0,5073552,3283,10983916,399,5958134.12,2538.36,3465.48,0,5019762.76,9762.92,10983900.72,1203.44,5433476,207.8,286,0,4287400.800000001,720,10983296,87.80000000000001,6662285.6,15238.79999999999,19110.19999999999,0,5548508.8,52371.79999999995,10984432.2,6498.9999999999945,2011-03-24
