model,parid,rho_epi,tau_epi,beta1_joint,beta2_joint,beta3_joint,beta4_joint,beta5_joint,beta6_joint,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq_epi,kappa,S_0,E_0,I_0,A_0,R_0,pop_0,rho_end,tau_end,sig_sq_end,epi_loglik,epi_loglik.se,end_loglik,end_loglik.se,full_loglik,full_loglik.se
if,358,0.907078614322177,36735.61618965329,3.003634164604809,2.8931728952972957,2.4097084833250673,3.096670282875152,2.8843333595698057,2.6290231100315444,1,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.08982196625680669,0,0.9994512395379045,2.1699624435291294e-6,5.465904996519587e-4,0,0,10911819,0.6558863529673455,37.92251956705266,0.06999929437465992,-2202.965569362072,73.99906254056359,-1258.4059583818234,1.9694414362185588,-3330.3330120831383,119.19101643584403
