model,parid,rho_epi,tau_epi,beta1_joint,beta2_joint,beta3_joint,beta4_joint,beta5_joint,beta6_joint,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq_epi,kappa,S_0,E_0,I_0,A_0,R_0,pop_0,rho_end,tau_end,sig_sq_end,epi_loglik,epi_loglik.se,end_loglik,end_loglik.se,full_loglik,full_loglik.se
if,319,0.07304656767121917,784.4713828487926,9.725328572465168,5.881828215845104,7.165710175263627,7.279561461614528,8.352747991147716,5.3974065389278785,0.9917140755147601,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.15975982001475492,0,0.997384740036077,0.0026141185388694563,1.1414250535077962e-6,0,0,10911819,0.028550766423390057,134.1717762348761,0.19676027243654864,-2277.859821236317,91.41764360812464,-3747.6845506209092,432.78868151882864,-3267.0504900028595,33.44892606734388
