model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,202,0.9079763839515341,304.89975021498407,2.1229315588684552e-8,15.405724939847746,3.2079238875813116,1.5919490395916207,16.095565183704196,3.0781321619894686,0.8889346709766107,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.33536939082489386,0.9995259419619513,2.658921084441133e-7,4.737921459401747e-4,0,0,10911819,-1826.1093653923301,0.26085092810457156,736.7090355502784,743.1730821358997
