week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10916132,1,34,0,337,329,10916503,88,10916138.48,1.52,33.68,0,336.08,328.44,10916509.76,587.44,10916026.6,0,26,0,329.2,325.2,10916397.6,0,10916246,4.199999999999996,41,0,343,330,10916618,3373.199999999999,2010-10-21
2,10920781,0,1,0,370,1,10921150,0,10920631.04,62.44,34,0,371.08,36.4,10921098.56,15.52,10920023,0,0,0,366.20000000000005,0,10920789.600000001,0,10920950.4,300.19999999999993,159.2,0,387.5999999999999,176.19999999999993,10921321.4,160.59999999999988,2010-10-28
3,10925071,1,16,0,544,140,10925667,0,10925089.16,9.32,38.88,0,549.84,185.2,10925687.2,504.24,10924415,0,0,0,366.6,0,10925388.2,0,10925636.2,72.19999999999982,172.9999999999999,0,895.7999999999997,654.1999999999997,10926005.4,4814.199999999986,2010-11-04
4,10929636,0,1,0,651,1,10930295,0,10929614.56,31.36,39.4,0,612.68,64.68,10930298,13.32,10928642.4,0,0,0,366.20000000000005,0,10929764,0,10930335.8,268.7999999999999,310.79999999999995,0,1027.7999999999997,487.39999999999964,10930705,116.59999999999998,2010-11-11
5,10934214,0,0,0,729,0,10934943,0,10934047.84,18.6,63.24,0,765.92,178.68,10934895.6,148.44,10932526.600000001,0,0,0,365.8,0,10934360.4,0,10934982.6,128.39999999999984,341.79999999999995,0,1480.599999999999,856.7999999999995,10935351.8,1451.5999999999979,2010-11-18
6,10938921,0,0,0,882,0,10939647,0,10938577.6,44.52,30.72,0,874.92,78.6,10939527.76,11.8,10936887.2,0,0,0,364.79999999999995,0,10938871.4,0,10939676.6,512.6,235.9999999999999,0,1851.599999999999,649.1999999999998,10940044.4,120.79999999999986,2010-11-25
7,10943581,0,0,0,885,0,10944264,0,10943088.32,56.68,30.28,0,990.16,117.08,10944165.44,0.56,10940985,0,0,0,363.79999999999995,0,10943351.6,0,10944453.2,679.3999999999999,241.39999999999972,0,2134.3999999999996,977.5999999999998,10944817.2,6.799999999999997,2010-12-02
8,10948314,0,0,0,884,0,10948935,0,10947677.6,12.84,33.6,0,1103.8,119.88,10948827.84,5.24,10945127,0,0,0,362.20000000000005,0,10947881.2,0,10949126,128.5999999999996,305.19999999999965,0,2782.9999999999995,852.5999999999997,10949489.4,40.799999999999955,2010-12-09
9,10953030,0,0,0,881,0,10953659,0,10952290.28,3.96,25.96,0,1188.52,79.64,10953508.72,9.28,10949607.8,0,0,0,361.20000000000005,0,10952466.8,0,10953885.4,39.39999999999989,217.1999999999996,0,2914.5999999999995,611.9999999999993,10954250.4,96.59999999999994,2010-12-16
10,10957738,0,0,0,879,0,10958370,0,10956913.6,9.96,30.12,0,1230.08,49.16,10958183.76,293.72,10953605.4,0,0,0,360.4,0,10957120.6,0,10958547.4,115.79999999999987,353.59999999999985,0,3101.999999999999,563.6,10958907,2919.9999999999923,2010-12-23
11,10962429,0,0,0,878,0,10963017,0,10961382.88,52.44,78.48,0,1292.08,113.36,10962805.88,31.52,10957617.2,0,0,0,359.79999999999995,0,10961609.6,0,10963223.399999999,630.9999999999999,841.1999999999998,0,3573.199999999999,962.9999999999998,10963585.399999999,298.3999999999997,2010-12-30
