week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10866797,8450,10701,0,28728,23883,10914943,7944,10866656.48,8577.56,10619.16,0,29092.32,24256.28,10914945.52,7968.48,10858109,6348.799999999999,7936.8,0,25356.4,17832.800000000003,10914796.8,5862.200000000001,10875175.4,11295.399999999998,13722,0,32950.4,30764.6,10915085.600000001,10160,2010-10-21
2,10835895,9909,11871,0,59394,32153,10918059,10350,10834323.64,10463.64,12680.64,0,60609.28,33687.48,10918077.2,10881.64,10808449.8,7167.800000000001,9442.8,0,49468.2,24942.8,10917906.600000001,8146.4,10851780.399999999,15895.599999999999,19841.799999999996,0,73810.4,48817.39999999998,10918267.4,14977.799999999996,2010-10-28
3,10797842,11997,14512,0,96008,39027,10921183,12598,10794775.2,12385.12,15614.64,0,98443.32,40958.64,10921218.28,13263.96,10751929.600000001,7442.200000000001,9683.400000000001,0,76181.40000000001,26670.6,10921067.8,9230.6,10827565.8,18370.6,24982.999999999996,0,129263.99999999997,63120.79999999999,10921469.2,19664,2010-11-04
4,10752591,14565,17673,0,138299,47134,10924342,15083,10747692.28,14735.52,17962.68,0,143944.96,48153.92,10924335.44,15238.6,10679800.2,7772.800000000001,10328.800000000001,0,105091,28563.2,10924107.4,8925.2,10799646.8,22833.8,26852.199999999997,0,195067.59999999998,70546,10924600.8,21509.199999999997,2010-11-11
5,10700061,15037,19454,0,189354,55615,10927438,18064,10695938.52,15711.32,20136.68,0,195652.56,54304.72,10927439.08,17719.8,10594356,9708.2,11698.2,0,135014.40000000002,30289.200000000004,10927070,9606.8,10770877.2,26981.999999999993,32558.8,0,272160,84148.6,10927728.2,28386.199999999997,2010-11-18
6,10643901,17818,22846,0,249637,60269,10930596,19937,10637894.16,17976.72,21979.84,0,252729.72,59482.44,10930580.44,19301.96,10503030.2,8761.8,12227.6,0,169264.8,34360.6,10930143.399999999,11282.6,10738684,31679.799999999996,34280.79999999999,0,367195.19999999995,93245.79999999996,10930999.600000001,30505.199999999986,2010-11-25
7,10581201,20059,25266,0,312065,68376,10933719,21897,10574790,19517.56,24224.32,0,315163.76,65384,10933695.64,21234.24,10423012.4,9689.400000000001,11973.8,0,203817.4,33302.6,10933224.600000001,11291,10709566.2,30597.999999999996,35925.6,0,456333.4,96823,10934061.8,32747.6,2010-12-02
8,10514401,20329,23239,0,376503,65172,10936811,21734,10514250,18340.6,23731.96,0,380482.36,65706.12,10936804.92,21760.6,10352565.4,10353,11541.2,0,236907.80000000002,32145.199999999997,10936339.600000001,10205.8,10677112.2,28168.6,35532.6,0,536765,97201.6,10937170,32076,2010-12-09
9,10437814,19886,24255,0,449885,72038,10939980,21977,10453150.68,18289.8,23564.04,0,444935.56,65327.12,10939940.08,21178.2,10274254.2,8364,10162.8,0,269022.4,30331,10939436.8,10450.400000000001,10653142.4,26487.199999999997,33555.6,0,614832,88354.59999999999,10940341,29967,2010-12-16
10,10362647,16612,21502,0,530270,61985,10943077,19369,10395581.4,17334.72,22731.36,0,507422.4,62849.32,10943069.88,20448.24,10203924.4,8961.6,11158.6,0,297498,30838.6,10942470.8,9458.8,10624580.6,27665.599999999995,32455.799999999992,0,691327.7999999999,86310.79999999999,10943464.8,28943.4,2010-12-23
