model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,260,0.18770079532050651,203.68556814293606,7.263248188630271,1.8172179028598139,5.878624774416126,1.8927051884764667,6.735081997073456,1.3047391013245593,0.9796148507746,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.10302826813163261,0.9978661263342546,5.75128852439603e-7,0.0021332985368928276,0,0,10911819,-1614.3005854294072,0.20193458290489488,2243.0058309702576,2252.00946833235
