model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,56,0.9128579625652534,448.48651496279405,4.2856206998242055,2.4182847932934255,3.2855398967319527,2.6366853883562484,3.965050954341858,1.9149857609936776,0.9899129558177586,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.09186277076997339,0.9996779137999623,3.139845146679552e-4,8.101685369755213e-6,0,0,10911819,-1620.7047365203466,1.0054238684999235,1829.4518107864446,1839.4834136328345
