model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,116,0.7475348881353894,258.2682414994124,4.41199333251108,2.518863552390144,3.1482016141936735,2.7924726600303287,3.8964542085783704,2.137853120056403,0.9880435779250095,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.08757961363924847,0.9994432161631301,4.66469067127777e-6,5.521191461985392e-4,0,0,10911819,-1609.214125354772,0.733347974461391,2230.167472705845,2243.113342423156
