model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,416,0.9938252496112385,0.0913357750463418,8327.81323048164,37.71888255043482,230.29815813826767,4658.922167815916,3.9420148948465323,77.31418373266612,NA,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.05648739544053777,0.9999995992008579,1.0781058229474015e-7,2.929885597566425e-7,0,0,10911819,-2817.7675868315364,0.31288890940810643,2122.3568853641573,2180.7025730667183
