week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10888561,5580,6826,0,13995,20489,10914943,6680,10888592.92,5634.12,6711.28,0,13990.2,20280.8,10914928.52,6532.84,10884537.2,3557.8,4999.2,0,12830.4,17478.2,10914758.2,5241.4,10893097.6,7472.6,7900,0,15034,22492.6,10915041.600000001,7861.5999999999985,2010-10-21
2,10867062,6915,8742,0,34653,22892,10918037,7134,10867738.6,7130.64,8554.84,0,34606.48,22516.12,10918030.56,7279.28,10859243.8,5017.4,6480,0,28021.6,16571,10917835.8,5331.8,10878478.600000001,10007.599999999999,10860.4,0,39894.8,27288.6,10918230.2,9077.2,2010-10-28
3,10841854,8366,10221,0,60199,26711,10921161,8798,10842449.76,8233.96,10260.4,0,60216.84,27434.32,10921160.96,9122.36,10827632.8,6061.8,7933.2,0,47535.399999999994,21392.6,10920855.8,6712.6,10858298.2,10683.599999999999,13277.199999999997,0,70729,35046.2,10921472.399999999,11799.2,2010-11-04
4,10810249,9690,11638,0,90837,31745,10924305,10483,10812139.16,9828.04,11956.96,0,90370.32,32038.8,10924294.48,10443.12,10786837.6,6887.8,8605.8,0,72850.8,23581.800000000003,10923987.2,7252.800000000001,10833173.600000001,14388.599999999999,16254.599999999999,0,109093.59999999998,43017,10924658,14232.8,2010-11-11
5,10777868,10622,12619,0,126035,34969,10927376,12162,10777570.12,11013.8,13558.64,0,125263.52,36760.48,10927406.08,12437.24,10740297.8,7452.6,10190,0,101254,27632.2,10926989.2,9161.6,10806248.2,14588.599999999999,18417.8,0,155361.19999999998,50511.399999999994,10927796,16258.2,2010-11-18
6,10738905,11468,15184,0,165667,40564,10930483,13508,10738775.36,11746.56,15227.64,0,164765.4,41539.24,10930514.96,13103.48,10688389.2,8431,10870.6,0,132662.40000000002,30548.199999999997,10930025.8,9703.4,10775752,16138.2,19978.799999999996,0,207366,53774.19999999999,10930978.8,17447.2,2010-11-25
7,10696612,13104,15955,0,207374,43426,10933638,14461,10697522.32,12744.92,16139.88,0,207236.8,43855.64,10933643.92,14669.68,10639309.2,8667.6,11405.4,0,166150.8,31066.4,10933115.4,10121.2,10744657.8,17335,20258.799999999996,0,260380,55094.2,10934083.2,18951,2010-12-02
8,10654658,15076,17221,0,252941,48357,10936839,16217,10652072.4,14405.16,17221.92,0,253084.64,47503.12,10936784.12,15662.56,10582704,9707.4,11704.8,0,200262.8,32207.6,10936302,10790,10714961.2,18766.199999999997,23429.8,0,315336.39999999997,61746.6,10937205.6,20165.8,2010-12-09
9,10606095,14695,17933,0,298350,50852,10939996,17291,10603986.24,15224.48,18792.88,0,301927.8,51119,10939931.4,17100.76,10521801,9853.4,12709.4,0,235030,34325.2,10939395.600000001,11475.400000000001,10682013.6,20815.799999999996,24774.6,0,376960.19999999995,67356.4,10940358,22796.6,2010-12-16
10,10559571,13413,18605,0,347689,51037,10943082,16833,10556644.76,13870.52,18733.32,0,353798.2,52634.4,10943046.8,17079.72,10472056.6,9784.8,13479.8,0,272091.4,38398.4,10942517.2,11110,10646255.4,18372.999999999996,24203.4,0,436423,70370.6,10943483.600000001,24560.59999999999,2010-12-23
