week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10904248,2240,2700,0,5762,8400,10914937,7703,10904302.08,2221.64,2687.04,0,5743.56,8400.08,10914954.32,7673.52,10902758.8,1271.4,1821.4,0,5119.8,6905.199999999999,10914828.2,5955.6,10906693.2,2939.2,3200.6000000000004,0,6329.799999999999,9412.599999999999,10915148.8,9259.8,2010-10-21
2,10899317,2371,3012,0,13306,8138,10918092,7643,10899122.56,2383.48,2985.6,0,13579.24,8158.44,10918070.88,7466.76,10895166.8,1525.1999999999998,2023,0,10367.4,5471,10917836.600000001,4935,10903865.2,3424.6,4009.5999999999995,0,15947.2,10982.2,10918247.6,9787.199999999999,2010-10-28
3,10893040,2553,3251,0,22051,9093,10921161,8218,10892933.88,2616.2,3400.48,0,22230.6,9111.4,10921181.16,8419.44,10885767.2,1456.4,2107.2,0,15879.400000000001,5650.6,10920904,4930.6,10901521.4,3915.7999999999997,5162,0,27043,13312.400000000001,10921449,11632.599999999999,2010-11-04
4,10885674,2817,3593,0,31423,9726,10924257,8783,10885880.88,2914.44,3713.68,0,31785.08,9936.2,10924294.08,9121,10871378.2,1411.8000000000002,2046.2000000000003,0,21539.4,5644.6,10924037.2,5306.4,10899233.2,5071.399999999998,6383.799999999999,0,41134.8,16064.2,10924582.8,14610,2010-11-11
5,10877942,2686,3373,0,42820,9890,10927410,9529,10878661.2,2856.52,3772.84,0,42128.88,10495.92,10927419.44,9748.4,10858088.8,1562.4,2066.2,0,27218,5726.8,10927158.2,4992.2,10895993,4525.799999999999,6276.799999999998,0,59005.2,17408.599999999995,10927743.2,17175.199999999997,2010-11-18
6,10870556,3008,3462,0,53291,9729,10930504,9299,10871504.36,2901.24,3811.84,0,52314.96,10341.92,10930532.4,9199.52,10845559.600000001,1382.2,1860.4,0,33611,5285,10930276.6,4425,10892809,4692.399999999999,6247.999999999998,0,74775,16488.199999999993,10930918.8,15491.999999999993,2010-11-25
7,10865542,2800,3600,0,62446,9845,10933643,9336,10864287.36,2938.92,3841.6,0,62605.96,10468.76,10933673.84,9814.96,10831078.399999999,1148.6,1620.4,0,39570.4,4651,10933360.600000001,4564.4,10891233.8,5362.399999999997,6672.199999999996,0,91004.19999999998,17766.59999999999,10934103.8,16885.999999999993,2010-12-02
8,10860432,2548,3573,0,71148,10150,10936769,9335,10856871.8,2984.36,3853.08,0,73089.44,10668.12,10936798.68,9681.16,10815647.2,1213,1590,0,43862.8,4436,10936432.4,4052,10890231.6,6139.399999999994,7461.599999999996,0,108467.59999999996,20147.79999999999,10937241.4,19138.39999999999,2010-12-09
9,10854933,2472,3272,0,79828,8991,10939898,8515,10850352.52,2828.96,3598.28,0,83151.64,10007.6,10939931.4,9539.16,10799175.2,1108.8,1499.2,0,47911,4249.6,10939583.600000001,3917.2,10889607,7016.599999999993,8015.799999999994,0,127382.99999999994,21362.59999999998,10940365.8,20765.999999999985,2010-12-16
10,10851205,2209,2623,0,87430,7596,10943012,6663,10844403.92,2672.84,3379.16,0,92610.56,9464.4,10943066.48,8692.92,10780970.4,869.2,1255.8,0,51412.600000000006,3615.4,10942664.4,3357.4,10889633,5974.199999999995,8487.999999999993,0,147685.3999999999,23034.19999999998,10943516.2,22210.999999999975,2010-12-23
11,10846829,1889,2716,0,94623,7684,10946133,6542,10838571.52,2505.56,3411.84,0,101675.36,9342.92,10946164.28,8540.96,10763384,921.4000000000001,1141.8,0,54413,3049,10945704.399999999,2670,10889813,6640.599999999997,8194.999999999993,0,168875.99999999988,22048.999999999978,10946664.4,22409.19999999998,2010-12-30
12,10843308,1772,2468,0,101685,6795,10949240,6332,10833627.72,2218,2990.2,0,110447.52,8618.96,10949283.44,7992.88,10748075.399999999,927,1070.2,0,57430.2,3102.2,10948835.8,2653.4,10890010.2,5410.799999999996,6631.799999999994,0,189924.79999999987,19949.79999999998,10949799.399999999,19639.999999999985,2011-01-06
13,10839726,1761,2305,0,108649,6415,10952471,5444,10829694.32,2009.52,2694.84,0,118042.96,7588,10952441.64,6885.48,10735400.4,611.4,1006.1999999999999,0,60144.6,2805.6,10951977.2,2592.6,10890834.8,4952.599999999995,6398.999999999993,0,206644.79999999987,18009.59999999998,10953045.2,16520.79999999998,2011-01-13
14,10837598,1400,2036,0,114606,5696,10955578,5520,10826422.12,1837.76,2452.4,0,124856.52,6875.2,10955568.8,6398.8,10724778.2,692.8000000000001,878,0,62558,2418.6,10955111,2250.2,10891709.4,5163.999999999997,6527.399999999995,0,221241.99999999983,17739.79999999999,10956164.2,16482.999999999985,2011-01-20
15,10836369,1403,1873,0,119731,5328,10958732,4885,10823549.16,1795.48,2291.04,0,131051.92,6354.56,10958687.6,5771.92,10714579,538.6,791.4000000000001,0,64785.600000000006,2302.8,10958196.6,2085.2,10892807.2,5011.399999999996,6554.599999999995,0,234949.99999999983,18028.399999999987,10959335.4,16014.999999999995,2011-01-27
