model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,387,0.7402487698511669,181.99120108102613,4.951700614182928,2.0477056544601493,3.515563371705618,2.1940303147436557,4.488351690832946,1.383373983450182,0.9923911028507743,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.08933883304018145,0.9995239303278852,3.900707530081756e-4,8.599891910660305e-5,0,0,10911819,-1612.0804734854396,0.4122113050513823,2417.379562236987,2428.0210542699556
