week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10896612,3050,3885,0,11635,9169,10914940,7818,10896008.28,3185,3958.04,0,11786.04,9211.36,10914937.36,7938,10892062.8,2331.8,3218.2,0,10832.4,7537.800000000001,10914805.600000001,6586.200000000001,10898220.2,4677.199999999999,5335.799999999999,0,13340,12251,10915071,10604.8,2010-10-21
2,10888321,3069,4138,0,22285,10679,10918039,9322,10887730,3173.96,4179.76,0,22962.04,11438.16,10918045.76,9768.28,10880434.2,2441.4,3216.4,0,20067.800000000003,8696.2,10917882.8,7104.8,10891949,4247.999999999999,5612.199999999999,0,28180,15555.999999999998,10918197.8,13637,2010-10-28
3,10879520,3308,4231,0,34626,11875,10921174,10620,10878505.8,3384.16,4504.64,0,34774.16,12208.28,10921168.76,10631.8,10867901.2,2483.6,3495.2,0,29513.600000000002,9216.6,10920965.399999999,8378.4,10885237,4839.4,6338.4,0,42669.399999999994,16046.999999999998,10921343.4,13726.399999999996,2010-11-04
4,10871310,3265,4294,0,45299,11416,10924270,9492,10869310.32,3468.56,4520,0,46987.4,12331.12,10924286.28,10335.2,10852640.8,2402.6000000000004,3316,0,39622.4,9817.6,10924081,7953.8,10878399,5594.999999999998,6939.5999999999995,0,59506,18605.6,10924489.6,15718.799999999997,2010-11-11
5,10862125,3245,4347,0,56434,11712,10927414,9832,10859888.24,3564.44,4519.56,0,59417.48,12562.12,10927389.72,10824.48,10836991.600000001,2377,3294,0,48857.6,8929,10927094.4,8138.6,10872423.4,6008.6,6948.5999999999985,0,77308.59999999999,19870.999999999993,10927600.6,17169.999999999993,2010-11-18
6,10852741,3093,4284,0,70039,11702,10930527,10147,10850934.16,3413.52,4404.6,0,71752.84,12381.6,10930505.12,10762.72,10820100,2189,2871.6000000000004,0,57522.2,8168.799999999999,10930220.4,6649.6,10867252.4,5796.999999999999,7253.5999999999985,0,97299.59999999999,20402.999999999993,10930776.2,18045.999999999996,2010-11-25
7,10843603,2797,3706,0,80559,10520,10933630,8949,10842817.32,3143.36,4174.16,0,83509.16,11722.68,10933644,9933.92,10806137.8,1545.6,2269.6000000000004,0,65250.2,6529.6,10933306.2,5815.6,10863344.4,4926.799999999998,6575.999999999997,0,116386.19999999998,19027.999999999993,10933907.6,16417.19999999999,2010-12-02
8,10836369,3036,4023,0,94460,11042,10936787,9822,10834671.2,3144.92,4126.84,0,94820.12,11487.4,10936763.08,9746.08,10790496,1599.1999999999998,1883,0,72837.4,5177.8,10936420,4375.2,10859694.600000001,5350.199999999998,6793.399999999998,0,134424.8,18597.799999999996,10937050.600000001,15805.799999999994,2010-12-09
9,10830233,2674,3726,0,103741,10151,10939894,8130,10827112.2,3005.56,3945.44,0,105819.76,11074.84,10939882.96,9354.72,10773168.600000001,1475.6,1987.1999999999998,0,79010.8,6023.4,10939506.8,4844.8,10857569.399999999,6476.599999999998,7181.199999999997,0,153047.99999999997,19632.59999999999,10940141.600000001,15905.199999999997,2010-12-16
10,10825119,2615,3509,0,111932,9596,10943038,7552,10820090.44,2747.16,3860.04,0,116316.2,10688.12,10943013.84,8894.16,10757833.8,1632.4,2172.4,0,84705.4,6200.8,10942675.2,5010.8,10853981.8,4712.4,7317.4,0,173079.39999999997,20694.800000000003,10943318.600000001,17140.6,2010-12-23
11,10821607,2766,3436,0,119644,9403,10946122,8038,10813435.4,2790.56,3631.72,0,126267.6,10036.4,10946125.28,8621.04,10742203.2,1393.4,1835.4,0,91162.4,5272.2,10945780.8,4525.4000000000005,10850638.4,5342,6712.4,0,192013.19999999995,18632.2,10946503.6,15711.999999999998,2010-12-30
12,10818077,2373,3031,0,126553,8789,10949278,7266,10807627.76,2547.52,3383.28,0,135704.56,9523.32,10949263.12,8103.12,10730639.6,1397.6,1844.2,0,97597.4,4986.8,10948829.4,4412.4,10847594,4127.4,5906.4,0,209308.99999999997,17415.799999999996,10949680.2,14728.8,2011-01-06
13,10813124,2041,2727,0,133923,8038,10952385,6596,10802399.12,2350.32,3184.52,0,144464.16,8919.48,10952398.12,7612.4,10722215.2,1391.4,1667.6,0,103555,4808.4,10951988.399999999,3917.6000000000004,10845034.2,4641.4,5492.399999999999,0,222617.8,14928.399999999998,10952910,13955.199999999997,2011-01-13
14,10807729,1998,2711,0,142733,8046,10955506,6521,10798152.56,2060.96,2862.12,0,152437.92,8026.28,10955513.56,6883.08,10715909.2,1178,1706,0,109238.6,4735,10955128.6,4003.6000000000004,10842778.4,3005.2,4590.4,0,233329.8,13332.199999999999,10955991.2,11545.8,2011-01-20
15,10804406,2005,2521,0,150106,6617,10958665,6074,10794330.64,2035.08,2649.76,0,159645.08,7388.16,10958660.56,6331.16,10710154.2,1055.4,1578.6,0,114779.20000000001,4413,10958324.4,3530,10839927.8,3208.3999999999996,4142.199999999999,0,242550.19999999995,11388.599999999997,10959102.2,9444.4,2011-01-27
16,10801574,1888,2456,0,155956,6704,10961760,5831,10790996.48,1945.08,2516.52,0,166297.48,6938.76,10961755.56,5993.68,10704835.4,851.4000000000001,1187.6,0,120576.80000000002,3498.4,10961328,2960.8,10837452.2,3129.3999999999996,3864.6,0,251037.59999999998,10489.4,10962198,8925.8,2011-02-03
17,10800526,1859,2272,0,161488,6633,10964829,5738,10788208.56,1721.88,2315.76,0,172615.32,6549.88,10964861.52,5674.28,10700190.399999999,644.6,1079.6,0,126493.8,2959.4,10964447,2526.2000000000003,10836470,2574.8,3332,0,259251.59999999998,9861.799999999997,10965351.6,8538.199999999997,2011-02-10
18,10797521,1610,2026,0,165649,5747,10967997,4764,10785929.32,1612.52,2114.2,0,178334.4,5965,10967990.44,5126.88,10696221.2,620.6,945.8,0,129641.6,2564,10967510.600000001,2104,10836777.8,2287.3999999999996,3265,0,266742.19999999995,8783.800000000001,10968380.2,8205.6,2011-02-17
19,10796730,1469,2037,0,171920,5590,10971119,4900,10784294.08,1414.72,1907.04,0,183497.56,5411.88,10971113.4,4626.48,10691423.2,613.4000000000001,828.5999999999999,0,132289.6,2417.6,10970629.2,1893.6,10837546.6,2468.999999999999,3202.3999999999987,0,274181.4,8915.199999999999,10971537.2,7876.399999999998,2011-02-24
20,10796272,1279,1751,0,175461,4899,10974274,4078,10783148.76,1293.6,1719.84,0,188079.56,4863.68,10974241.76,4129,10688391,561.8000000000001,701.5999999999999,0,134376,2010.4,10973716.8,1694,10838890.2,2063.3999999999996,2850.1999999999994,0,281592.6,8006.399999999998,10974673,7299.799999999999,2011-03-03
21,10795254,1052,1511,0,179200,4345,10977399,3516,10782607.76,1097.08,1510.2,0,192129.52,4324.32,10977344.56,3647.28,10686464.2,464.20000000000005,678.8,0,136011,1970.4,10976726,1615.0000000000002,10840555.2,1744.8,2303.5999999999995,0,287227.4,6584.4,10977753,5713.200000000001,2011-03-10
22,10795228,1024,1429,0,183015,3840,10980536,3301,10782443.24,1022.12,1398.16,0,195626.8,3876.12,10980490.32,3344.08,10685163,460.6,683.2,0,137420.6,1843,10979804.2,1492.8,10842343.2,1596.3999999999999,2124.2,0,292133.4,5926.5999999999985,10980917.600000001,5342.999999999999,2011-03-17
23,10795648,978,1349,0,186110,3675,10983692,3222,10782440,989,1330.96,0,198853.32,3664.88,10983613.28,3180.32,10684484.4,489.8,632.8000000000001,0,138872.8,1780.6,10982908.8,1584.8000000000002,10843903.2,1609.3999999999999,2091.4,0,296312,5438.999999999999,10984036.6,4831.4,2011-03-24
24,10794813,831,1111,0,188787,3376,10986819,2922,10782638.36,975.48,1234.88,0,201917.12,3467.76,10986765.84,2971.92,10683900.2,514,645.6,0,140161.6,1765,10986111.8,1483.4,10845813,1601.9999999999993,1869.9999999999995,0,300124.2,5117.199999999999,10987214,4184,2011-03-31
25,10793967,900,1157,0,192244,3142,10989946,2638,10783074.44,909.68,1175.44,0,204774.28,3316.48,10989933.84,2834.64,10683407.4,399.8,631.8000000000001,0,141510.2,1760.4,10989216.2,1457.8000000000002,10847855.6,1499.6,1906.5999999999992,0,303798.6,5279.999999999998,10990437,4541.799999999998,2011-04-07
26,10793493,853,1185,0,196266,3160,10993176,2721,10783514,901.08,1179.24,0,207478.24,3231.56,10993072.56,2765.56,10683431,473.8,618,0,142733,1546,10992359.2,1248.6,10849634,1498.7999999999997,1905.9999999999998,0,307187,5296.999999999998,10993591.6,4707.4,2011-04-14
27,10794158,876,1116,0,199659,3057,10996313,2624,10783829.88,966.28,1214.92,0,210202.8,3294.16,10996213.88,2776.36,10683490.2,450,599.4,0,144099.2,1716.8,10995456.2,1408,10851410.2,1796.999999999999,2211.3999999999987,0,310265.6,5779.399999999998,10996715.2,5173.199999999999,2011-04-21
28,10794795,923,1143,0,202130,3057,10999443,2627,10783955.04,1039.68,1266.28,0,213097.08,3486.84,10999358.08,2989.6,10683420.600000001,507.40000000000003,586.6,0,145293.8,1557.4,10998545.8,1363.6,10853226.600000001,1872.3999999999992,2392.999999999999,0,313329,6592.199999999997,10999791.4,5745.199999999997,2011-04-28
29,10794515,1000,1358,0,205100,3676,11002635,3150,10783588.2,1181.76,1472.56,0,216267.72,3923.44,11002510.24,3301.64,10682498.8,529.6,713,0,146745.19999999998,1942.8,11001704.600000001,1624.4,10854833.600000001,2422.799999999998,2645.399999999998,0,316827.8,6961.399999999996,11002939.399999999,5860.199999999997,2011-05-05
30,10788623,1118,1397,0,208278,3986,11005753,3295,10782782,1283.8,1617.76,0,219970.4,4397.84,11005653.96,3770.36,10681928.8,668,820.8,0,148411.4,2129.8,11004800.8,1804,10855957.600000001,2978.7999999999984,3499.199999999997,0,320819.19999999995,9003.599999999991,11006141.2,8022.799999999991,2011-05-12
31,10780107,1267,1534,0,221426,4222,11008912,3709,10781720.16,1351.88,1718.4,0,224014.04,4708.84,11008804.48,4123.56,10681567.4,566.8000000000001,859.4000000000001,0,150452,2368,11007944.8,1976.4,10857111,2911.199999999998,3653.5999999999967,0,324207.8,10509.39999999999,11009372.600000001,9567.599999999991,2011-05-19
