model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,244,0.983526151247363,175.2460122105199,5.355154003757217,1.9934738347280367,3.8384428451925032,2.287091431630317,4.766081428315186,1.3229130496987407,0.9800725584774591,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.08062724503323324,0.9995230934934144,2.9925425492360916e-6,4.7391396403641684e-4,0,0,10911819,-1616.138337379445,0.5525547373955705,2527.2833620290344,2540.195097495205
